epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,85.5646,0.82684,0.89011,0.97474,0.73511,0.73298,0.76288,0.56765,0.91241,1.59089,1.08304,0.00499175,0.00499175,0.00499175
28,88.2874,0.87973,0.93818,0.99628,0.72159,0.71402,0.75678,0.58281,0.8509,1.78393,1.01783,0.0049911,0.0049911,0.0049911
29,90.9721,0.84839,0.8756,1.00031,0.6712,0.7173,0.73883,0.56368,0.89044,2.30263,1.04373,0.00499043,0.00499043,0.00499043
30,93.5631,0.83016,0.87805,1.00257,0.69368,0.76373,0.78611,0.62052,0.81703,1.50833,0.99668,0.00498974,0.00498974,0.00498974
31,96.2802,0.78496,0.85758,0.97744,0.69333,0.68871,0.75815,0.58601,0.8476,2.38623,1.01239,0.00498902,0.00498902,0.00498902
32,99.2252,0.78428,0.83036,0.98568,0.73885,0.68199,0.74663,0.58305,0.82851,3.68234,1.00976,0.00498827,0.00498827,0.00498827
33,101.84,0.76313,0.80575,0.97898,0.87704,0.62528,0.79054,0.62813,0.78646,2.68509,0.98971,0.0049875,0.0049875,0.0049875
34,104.543,0.74119,0.76329,0.97175,0.8098,0.77297,0.85269,0.66601,0.81799,1.18335,0.9787,0.00498671,0.00498671,0.00498671
35,107.254,0.7301,0.76603,0.96204,0.8346,0.83035,0.89864,0.714,0.7298,0.95946,0.93984,0.00498589,0.00498589,0.00498589
36,110.002,0.69908,0.69566,0.93515,0.83347,0.7548,0.87349,0.68665,0.79084,0.94544,0.9702,0.00498505,0.00498505,0.00498505
37,112.586,0.72729,0.77741,0.94957,0.8508,0.80118,0.89097,0.70982,0.76436,0.89447,0.94297,0.00498419,0.00498419,0.00498419
38,115.177,0.73199,0.76501,0.98092,0.8116,0.78174,0.8833,0.69067,0.78974,1.09935,0.97105,0.0049833,0.0049833,0.0049833
39,117.78,0.70065,0.73901,0.95621,0.8252,0.76329,0.85621,0.69705,0.7252,1.32078,0.93727,0.00498238,0.00498238,0.00498238
40,120.57,0.71852,0.72904,0.93976,0.80405,0.77787,0.85949,0.66822,0.83671,1.16751,0.97106,0.00498145,0.00498145,0.00498145
41,123.164,0.75351,0.72215,0.94648,0.80534,0.79142,0.88373,0.7032,0.77681,0.99829,0.94521,0.00498048,0.00498048,0.00498048
42,125.75,0.72335,0.72338,0.92891,0.7786,0.76968,0.84442,0.67002,0.77841,1.55665,0.9805,0.0049795,0.0049795,0.0049795
43,128.383,0.70705,0.69821,0.92393,0.77516,0.77461,0.83535,0.64162,0.84319,2.21151,1.00884,0.00497849,0.00497849,0.00497849
44,130.989,0.69618,0.69281,0.92247,0.85183,0.69984,0.8556,0.6784,0.78701,1.10954,0.99093,0.00497745,0.00497745,0.00497745
45,133.55,0.68438,0.67874,0.94086,0.82421,0.72998,0.85781,0.69469,0.78164,1.08965,0.98847,0.00497639,0.00497639,0.00497639
46,136.33,0.65744,0.66947,0.9289,0.85607,0.81521,0.90597,0.73373,0.70336,0.7893,0.94226,0.00497531,0.00497531,0.00497531
47,139.057,0.65077,0.68916,0.93109,0.91931,0.82143,0.91752,0.75623,0.67973,0.76358,0.91179,0.0049742,0.0049742,0.0049742
48,141.781,0.67392,0.66608,0.93023,0.93851,0.78677,0.91545,0.75456,0.67402,0.77331,0.90402,0.00497307,0.00497307,0.00497307
49,144.347,0.64698,0.64945,0.92022,0.91405,0.79548,0.91269,0.75408,0.64151,0.8112,0.89246,0.00497191,0.00497191,0.00497191
50,146.915,0.62657,0.66053,0.91754,0.87484,0.82017,0.91125,0.73842,0.68794,0.74624,0.91195,0.00497073,0.00497073,0.00497073
51,149.483,0.65729,0.64079,0.92993,0.86492,0.79828,0.88055,0.69668,0.77332,0.82575,0.96635,0.00496953,0.00496953,0.00496953
52,152.036,0.65979,0.6638,0.93897,0.84978,0.80012,0.8981,0.72258,0.70277,0.7856,0.92059,0.0049683,0.0049683,0.0049683
53,154.561,0.63288,0.62973,0.91433,0.88206,0.81165,0.90947,0.73286,0.71011,0.79278,0.92533,0.00496705,0.00496705,0.00496705
54,157.358,0.66428,0.63749,0.91455,0.84653,0.80968,0.87491,0.72276,0.66303,0.81157,0.90751,0.00496577,0.00496577,0.00496577
55,160.05,0.62519,0.644,0.90462,0.85663,0.79686,0.88158,0.71729,0.67621,0.80642,0.90931,0.00496447,0.00496447,0.00496447
56,162.656,0.6821,0.63947,0.91889,0.85283,0.83551,0.90207,0.73909,0.68152,0.76942,0.93018,0.00496315,0.00496315,0.00496315
57,165.236,0.65452,0.66218,0.93268,0.83527,0.87189,0.90853,0.74207,0.69518,0.72701,0.92621,0.0049618,0.0049618,0.0049618
58,167.827,0.64215,0.63133,0.91763,0.85463,0.85057,0.90044,0.75253,0.65405,0.74031,0.90404,0.00496042,0.00496042,0.00496042
59,170.428,0.62725,0.65744,0.92186,0.90941,0.81,0.91077,0.769,0.64357,0.70434,0.89163,0.00495903,0.00495903,0.00495903
60,173.114,0.65427,0.64522,0.92072,0.83969,0.84978,0.91496,0.76006,0.62653,0.7189,0.88533,0.00495761,0.00495761,0.00495761
61,175.672,0.64711,0.68621,0.95249,0.88838,0.81165,0.90703,0.75505,0.63827,0.68786,0.88523,0.00495616,0.00495616,0.00495616
62,178.268,0.61528,0.6147,0.91138,0.81181,0.80749,0.87802,0.743,0.62649,0.77648,0.87686,0.00495469,0.00495469,0.00495469
63,180.845,0.61802,0.63474,0.93237,0.88797,0.75048,0.8886,0.75402,0.62049,0.74347,0.89009,0.0049532,0.0049532,0.0049532
64,183.419,0.59318,0.56988,0.87872,0.85416,0.80894,0.89269,0.76275,0.59606,0.72807,0.87223,0.00495168,0.00495168,0.00495168
65,186.023,0.60623,0.63126,0.90935,0.86712,0.83311,0.8972,0.75761,0.61144,0.66918,0.87293,0.00495014,0.00495014,0.00495014
66,188.582,0.62288,0.61488,0.90793,0.87773,0.81917,0.89092,0.75013,0.60122,0.68281,0.87071,0.00494858,0.00494858,0.00494858
67,191.186,0.61577,0.64261,0.92686,0.88056,0.82352,0.9013,0.75927,0.61212,0.65425,0.8729,0.00494699,0.00494699,0.00494699
68,193.983,0.60526,0.6193,0.89295,0.87005,0.85165,0.91247,0.76189,0.62763,0.65025,0.88981,0.00494538,0.00494538,0.00494538
69,196.56,0.60026,0.58039,0.90058,0.88833,0.81826,0.9074,0.75367,0.62704,0.6706,0.89864,0.00494374,0.00494374,0.00494374
70,199.148,0.57874,0.56305,0.89739,0.91802,0.85062,0.92902,0.77729,0.63793,0.61549,0.89764,0.00494208,0.00494208,0.00494208
71,201.81,0.59992,0.58825,0.89856,0.90991,0.85707,0.92393,0.77905,0.60708,0.65331,0.88333,0.00494039,0.00494039,0.00494039
72,204.515,0.59791,0.60717,0.90566,0.8854,0.86747,0.92851,0.78154,0.63028,0.63628,0.89216,0.00493869,0.00493869,0.00493869
73,207.177,0.59458,0.58127,0.91484,0.90764,0.87566,0.93763,0.777,0.64891,0.61002,0.89172,0.00493695,0.00493695,0.00493695
74,209.761,0.59139,0.61097,0.90013,0.89939,0.84235,0.92736,0.79623,0.57137,0.614,0.87731,0.0049352,0.0049352,0.0049352
75,212.437,0.5904,0.57894,0.87985,0.90152,0.82671,0.92115,0.76546,0.62809,0.63881,0.89842,0.00493342,0.00493342,0.00493342
76,215.033,0.58849,0.56448,0.89433,0.7956,0.83362,0.88421,0.73092,0.62933,0.73034,0.90949,0.00493162,0.00493162,0.00493162
77,217.607,0.56781,0.54136,0.898,0.78725,0.84421,0.88449,0.7379,0.61369,0.72707,0.90412,0.00492979,0.00492979,0.00492979
78,220.202,0.5933,0.60436,0.92076,0.87264,0.84176,0.90219,0.76985,0.60225,0.65673,0.89358,0.00492794,0.00492794,0.00492794
79,222.788,0.60696,0.59101,0.90687,0.89491,0.80525,0.90344,0.75045,0.67,0.68258,0.90247,0.00492606,0.00492606,0.00492606
80,225.342,0.57565,0.60348,0.90541,0.85875,0.80646,0.90179,0.75915,0.6195,0.73721,0.87738,0.00492417,0.00492417,0.00492417
81,227.905,0.64308,0.62781,0.92562,0.85113,0.79432,0.88701,0.73642,0.64517,0.79694,0.89157,0.00492224,0.00492224,0.00492224
82,230.469,0.63417,0.62511,0.91286,0.86254,0.80731,0.91074,0.7373,0.72932,0.76071,0.92322,0.0049203,0.0049203,0.0049203
83,233.19,0.61043,0.56935,0.89796,0.90216,0.86189,0.94021,0.80531,0.57917,0.59684,0.86613,0.00491833,0.00491833,0.00491833
84,235.833,0.61497,0.60122,0.91841,0.90615,0.86737,0.9292,0.76356,0.68049,0.66556,0.89682,0.00491634,0.00491634,0.00491634
85,238.368,0.59806,0.61124,0.89134,0.90141,0.8775,0.93203,0.78196,0.60434,0.61433,0.877,0.00491432,0.00491432,0.00491432
86,240.916,0.59998,0.58797,0.89452,0.88528,0.8354,0.9179,0.76149,0.65868,0.67584,0.89746,0.00491228,0.00491228,0.00491228
87,243.445,0.57855,0.58249,0.90062,0.86319,0.82917,0.91779,0.76537,0.65974,0.69946,0.89893,0.00491022,0.00491022,0.00491022
88,246.006,0.54195,0.56068,0.8809,0.91201,0.84752,0.92659,0.78892,0.60776,0.63693,0.88459,0.00490813,0.00490813,0.00490813
89,248.528,0.5442,0.54044,0.88203,0.89116,0.8569,0.93044,0.78873,0.62713,0.62959,0.88718,0.00490602,0.00490602,0.00490602
90,251.06,0.54005,0.53441,0.88303,0.92101,0.84496,0.93252,0.79253,0.6165,0.60039,0.87775,0.00490388,0.00490388,0.00490388
91,253.657,0.55932,0.54171,0.89269,0.89245,0.85962,0.93565,0.80111,0.58171,0.58509,0.87087,0.00490173,0.00490173,0.00490173
92,256.207,0.54651,0.56456,0.89289,0.91414,0.87338,0.94645,0.8038,0.62361,0.56889,0.88022,0.00489955,0.00489955,0.00489955
93,258.749,0.56351,0.50812,0.89305,0.9296,0.87589,0.94543,0.80693,0.5898,0.5487,0.87097,0.00489734,0.00489734,0.00489734
94,261.41,0.53527,0.52667,0.89068,0.90891,0.8623,0.93822,0.8042,0.5897,0.57794,0.87757,0.00489511,0.00489511,0.00489511
95,264.019,0.56031,0.53196,0.88115,0.87061,0.86985,0.93222,0.79092,0.61052,0.59818,0.88333,0.00489286,0.00489286,0.00489286
96,266.574,0.56388,0.57007,0.91392,0.89109,0.88022,0.934,0.80191,0.53923,0.5822,0.85151,0.00489059,0.00489059,0.00489059
97,269.11,0.56096,0.52461,0.89171,0.89672,0.86437,0.9292,0.78587,0.58091,0.62356,0.85961,0.00488829,0.00488829,0.00488829
98,271.848,0.54144,0.52185,0.88083,0.88418,0.83165,0.92715,0.77826,0.62594,0.67972,0.88013,0.00488597,0.00488597,0.00488597
99,274.394,0.55159,0.58074,0.91132,0.8922,0.8454,0.92,0.79421,0.55247,0.61125,0.85698,0.00488362,0.00488362,0.00488362
100,276.942,0.54898,0.53661,0.88849,0.9028,0.83841,0.9131,0.78451,0.56454,0.64065,0.86541,0.00488126,0.00488126,0.00488126
101,279.497,0.54391,0.53274,0.86861,0.88317,0.82848,0.90253,0.76512,0.62988,0.66696,0.92314,0.00487886,0.00487886,0.00487886
102,282.064,0.58365,0.57427,0.9082,0.81658,0.81932,0.89397,0.74905,0.66114,0.72254,0.96585,0.00487645,0.00487645,0.00487645
103,284.602,0.56133,0.57291,0.90447,0.90135,0.84459,0.92235,0.79544,0.56632,0.66102,0.88317,0.00487401,0.00487401,0.00487401
104,287.209,0.5296,0.52047,0.86316,0.91731,0.81822,0.91337,0.76903,0.61021,1.06268,0.89162,0.00487155,0.00487155,0.00487155
105,289.831,0.58222,0.56564,0.90598,0.91037,0.84341,0.91706,0.77324,0.602,1.11722,0.8951,0.00486907,0.00486907,0.00486907
106,292.435,0.56886,0.54464,0.90038,0.90292,0.80045,0.91546,0.77242,0.62768,1.12237,0.89181,0.00486656,0.00486656,0.00486656
107,295.009,0.52936,0.55476,0.88957,0.90115,0.8385,0.91897,0.7716,0.62675,0.66827,0.89378,0.00486403,0.00486403,0.00486403
108,297.594,0.57131,0.55358,0.9162,0.84524,0.83332,0.90298,0.75742,0.63438,0.70239,0.91183,0.00486148,0.00486148,0.00486148
109,300.129,0.53248,0.52571,0.86837,0.83395,0.8494,0.90916,0.75546,0.65267,0.67788,0.9172,0.0048589,0.0048589,0.0048589
110,302.7,0.53728,0.49703,0.88588,0.8601,0.88194,0.92884,0.78743,0.57375,0.61363,0.87784,0.0048563,0.0048563,0.0048563
111,305.239,0.51807,0.50105,0.89126,0.89541,0.85368,0.93485,0.78872,0.59965,0.61629,0.87518,0.00485368,0.00485368,0.00485368
112,308.002,0.53341,0.49419,0.89319,0.94007,0.83589,0.93578,0.79998,0.57256,0.58077,0.86107,0.00485103,0.00485103,0.00485103
113,310.558,0.56198,0.57329,0.91065,0.90802,0.83606,0.92515,0.78509,0.57276,0.58339,0.86444,0.00484837,0.00484837,0.00484837
114,313.11,0.54663,0.54258,0.89592,0.85752,0.86143,0.92499,0.78078,0.60325,0.62366,0.87947,0.00484568,0.00484568,0.00484568
115,315.679,0.55195,0.53798,0.87787,0.84027,0.81262,0.91367,0.78509,0.57463,0.68469,0.88115,0.00484296,0.00484296,0.00484296
116,318.249,0.55644,0.55037,0.90104,0.88624,0.85204,0.92879,0.78004,0.60528,0.58659,0.8884,0.00484022,0.00484022,0.00484022
117,320.824,0.59155,0.56279,0.90218,0.93481,0.83502,0.93359,0.78485,0.61991,0.5788,0.8932,0.00483746,0.00483746,0.00483746
118,323.359,0.56839,0.54545,0.90611,0.92782,0.85948,0.93611,0.80417,0.5891,0.57441,0.87613,0.00483468,0.00483468,0.00483468
119,325.916,0.53873,0.53661,0.89959,0.91357,0.85502,0.94439,0.79491,0.61002,0.56758,0.87932,0.00483188,0.00483188,0.00483188
120,328.47,0.54573,0.51328,0.87958,0.88753,0.85087,0.93834,0.797,0.59732,0.58889,0.87932,0.00482905,0.00482905,0.00482905
121,331.018,0.52101,0.48583,0.87128,0.9061,0.86271,0.93546,0.80585,0.57792,0.55293,0.86934,0.0048262,0.0048262,0.0048262
122,333.547,0.52238,0.49409,0.88056,0.90965,0.86424,0.93332,0.8044,0.57813,0.57153,0.86281,0.00482332,0.00482332,0.00482332
123,336.149,0.56276,0.5763,0.91447,0.91874,0.86947,0.94077,0.8201,0.55317,0.55767,0.85603,0.00482043,0.00482043,0.00482043
124,338.823,0.5425,0.5384,0.89737,0.91691,0.85424,0.93647,0.82818,0.52071,0.53261,0.85075,0.00481751,0.00481751,0.00481751
125,341.476,0.52616,0.50281,0.8871,0.914,0.86387,0.93707,0.83122,0.5024,0.5154,0.84171,0.00481457,0.00481457,0.00481457
126,344.304,0.48873,0.47176,0.86618,0.89642,0.87618,0.94258,0.82074,0.54689,0.52234,0.85583,0.0048116,0.0048116,0.0048116
127,346.885,0.4958,0.49477,0.86793,0.91104,0.8665,0.94266,0.82811,0.51863,0.51747,0.85386,0.00480862,0.00480862,0.00480862
128,349.474,0.49923,0.50379,0.88164,0.94432,0.85545,0.94127,0.82704,0.51546,0.50325,0.84119,0.00480561,0.00480561,0.00480561
129,352,0.48721,0.48247,0.85314,0.91956,0.87876,0.93711,0.82421,0.53224,0.49621,0.84726,0.00480257,0.00480257,0.00480257
130,354.551,0.4908,0.49393,0.86116,0.95699,0.8465,0.94128,0.83047,0.5424,0.51848,0.86285,0.00479952,0.00479952,0.00479952
131,357.089,0.63041,0.60951,0.94695,0.87748,0.86029,0.92369,0.80851,0.55077,0.55754,0.86261,0.00479644,0.00479644,0.00479644
132,359.675,0.51551,0.50008,0.86805,0.88825,0.85859,0.91948,0.79374,0.56217,0.58448,0.87225,0.00479334,0.00479334,0.00479334
133,362.2,0.50957,0.49352,0.86357,0.892,0.82039,0.92425,0.80458,0.54224,0.61975,0.86905,0.00479022,0.00479022,0.00479022
134,364.78,0.51715,0.50769,0.88963,0.89816,0.81411,0.91816,0.80268,0.53338,0.59686,0.86729,0.00478708,0.00478708,0.00478708
135,367.319,0.52402,0.5104,0.88585,0.86912,0.85494,0.90488,0.78652,0.54593,0.61202,0.87028,0.00478391,0.00478391,0.00478391
136,369.931,0.53557,0.55689,0.88058,0.89337,0.86213,0.93035,0.81308,0.54588,0.55045,0.87085,0.00478072,0.00478072,0.00478072
137,372.502,0.49623,0.48188,0.88134,0.88762,0.8603,0.92916,0.80589,0.54825,0.5786,0.87475,0.00477751,0.00477751,0.00477751
138,375.054,0.50696,0.49106,0.8713,0.88634,0.85391,0.92798,0.80505,0.55407,0.5629,0.87358,0.00477428,0.00477428,0.00477428
139,377.606,0.55122,0.51111,0.90167,0.9079,0.80663,0.92662,0.79704,0.55858,0.57729,0.87723,0.00477102,0.00477102,0.00477102
140,380.177,0.50601,0.49205,0.87229,0.90697,0.81572,0.91661,0.78656,0.54316,0.6054,0.87389,0.00476775,0.00476775,0.00476775
141,382.727,0.51682,0.50325,0.89066,0.89379,0.83556,0.92578,0.78569,0.59771,0.60557,0.88912,0.00476445,0.00476445,0.00476445
142,385.461,0.50237,0.5079,0.88409,0.8856,0.85325,0.92719,0.80017,0.558,0.59732,0.87266,0.00476113,0.00476113,0.00476113
143,388.053,0.53057,0.4798,0.88171,0.91375,0.8459,0.92463,0.79893,0.55133,0.59184,0.87162,0.00475778,0.00475778,0.00475778
144,390.611,0.52184,0.50673,0.8753,0.88555,0.85766,0.92209,0.79009,0.58709,0.59058,0.87958,0.00475442,0.00475442,0.00475442
145,393.15,0.53913,0.52243,0.90326,0.85705,0.88751,0.92807,0.80455,0.56115,0.56617,0.87609,0.00475103,0.00475103,0.00475103
146,395.69,0.49875,0.49335,0.86304,0.90022,0.86953,0.93958,0.8183,0.541,0.53838,0.86535,0.00474762,0.00474762,0.00474762
147,398.258,0.52403,0.51933,0.88591,0.9004,0.85906,0.93152,0.80935,0.54732,0.55485,0.86415,0.00474419,0.00474419,0.00474419
148,400.833,0.49745,0.46877,0.86009,0.89479,0.8562,0.93038,0.81595,0.54433,0.56075,0.86478,0.00474073,0.00474073,0.00474073
149,403.408,0.49824,0.48294,0.88315,0.88878,0.85757,0.92797,0.80164,0.56451,0.60095,0.87145,0.00473726,0.00473726,0.00473726
150,406.031,0.51048,0.49839,0.88633,0.89455,0.84122,0.9327,0.79991,0.56911,0.58992,0.86998,0.00473376,0.00473376,0.00473376
151,408.729,0.51798,0.4989,0.88315,0.895,0.86269,0.93243,0.78082,0.60806,0.60222,0.88955,0.00473024,0.00473024,0.00473024
152,411.303,0.51946,0.48319,0.8821,0.89836,0.87056,0.9419,0.80304,0.5497,0.52192,0.86549,0.0047267,0.0047267,0.0047267
153,413.883,0.48915,0.47028,0.88221,0.90609,0.87795,0.9402,0.81399,0.536,0.51714,0.85986,0.00472314,0.00472314,0.00472314
154,416.442,0.48729,0.47294,0.88212,0.92375,0.87432,0.94672,0.81491,0.54022,0.51543,0.86031,0.00471955,0.00471955,0.00471955
155,419.012,0.46806,0.44452,0.8532,0.93502,0.87076,0.94755,0.82464,0.53072,0.51158,0.859,0.00471595,0.00471595,0.00471595
156,421.532,0.47949,0.44647,0.86596,0.9267,0.85097,0.94469,0.82546,0.5302,0.51617,0.85148,0.00471232,0.00471232,0.00471232
157,424.266,0.47545,0.48,0.87821,0.93425,0.86395,0.94605,0.82089,0.53351,0.51815,0.85129,0.00470867,0.00470867,0.00470867
158,426.798,0.49456,0.48923,0.86651,0.93579,0.87656,0.94965,0.82626,0.51797,0.50443,0.84148,0.004705,0.004705,0.004705
159,429.326,0.48916,0.49644,0.89304,0.91085,0.88471,0.94699,0.82883,0.51599,0.5101,0.83689,0.00470131,0.00470131,0.00470131
160,431.847,0.48687,0.44123,0.86793,0.91463,0.90098,0.94877,0.83554,0.52239,0.50367,0.84372,0.00469759,0.00469759,0.00469759
161,434.493,0.53748,0.54045,0.89856,0.92289,0.90625,0.95092,0.8393,0.498,0.49146,0.84213,0.00469386,0.00469386,0.00469386
162,437.133,0.5139,0.4808,0.87494,0.89817,0.90746,0.95297,0.83594,0.52581,0.50487,0.85148,0.0046901,0.0046901,0.0046901
163,439.669,0.48778,0.44487,0.86649,0.9183,0.89097,0.94207,0.82757,0.52331,0.50971,0.85223,0.00468632,0.00468632,0.00468632
164,442.174,0.48093,0.44067,0.86823,0.90584,0.89353,0.94532,0.80923,0.56328,0.52796,0.86388,0.00468253,0.00468253,0.00468253
165,444.73,0.51449,0.45635,0.86689,0.89011,0.90269,0.94587,0.81568,0.56451,0.5175,0.86016,0.0046787,0.0046787,0.0046787
166,447.258,0.50693,0.46229,0.87883,0.87987,0.89472,0.94159,0.82736,0.5192,0.53533,0.85861,0.00467486,0.00467486,0.00467486
167,449.838,0.47494,0.44688,0.85337,0.90305,0.89368,0.94843,0.82887,0.53039,0.50818,0.85534,0.004671,0.004671,0.004671
168,452.371,0.48278,0.43726,0.86109,0.91058,0.90377,0.94911,0.83741,0.51458,0.48434,0.8551,0.00466712,0.00466712,0.00466712
169,454.915,0.49107,0.4668,0.86464,0.93794,0.88879,0.94902,0.83618,0.52221,0.48896,0.86013,0.00466321,0.00466321,0.00466321
170,457.496,0.50636,0.48256,0.86083,0.93585,0.87929,0.94685,0.82751,0.52933,0.50314,0.85866,0.00465928,0.00465928,0.00465928
171,460.248,0.48191,0.45634,0.8631,0.93106,0.86094,0.9408,0.83055,0.50343,0.49503,0.85357,0.00465534,0.00465534,0.00465534
172,462.78,0.53649,0.47108,0.89598,0.90005,0.89428,0.94059,0.80898,0.57733,0.51788,0.87322,0.00465137,0.00465137,0.00465137
173,465.271,0.46054,0.45077,0.85327,0.90817,0.88812,0.9417,0.81632,0.55208,0.51084,0.86533,0.00464738,0.00464738,0.00464738
174,467.817,0.50847,0.48843,0.88305,0.9294,0.86545,0.94075,0.8167,0.54359,0.49783,0.86038,0.00464337,0.00464337,0.00464337
175,470.34,0.51083,0.49514,0.87992,0.93006,0.85476,0.93235,0.8155,0.52429,0.50871,0.85577,0.00463934,0.00463934,0.00463934
176,472.873,0.48701,0.50059,0.88596,0.91421,0.86932,0.93402,0.80592,0.59443,0.5166,0.8775,0.00463528,0.00463528,0.00463528
177,475.389,0.50429,0.46604,0.88001,0.92699,0.8746,0.94026,0.81413,0.56424,0.49958,0.86495,0.00463121,0.00463121,0.00463121
178,477.926,0.47299,0.4262,0.84732,0.91158,0.8618,0.94051,0.82623,0.50984,0.51651,0.83813,0.00462712,0.00462712,0.00462712
179,480.471,0.4798,0.44044,0.86795,0.87965,0.889,0.94063,0.81065,0.56112,0.56807,0.84529,0.004623,0.004623,0.004623
180,483.043,0.47814,0.48481,0.86293,0.92931,0.85724,0.94086,0.8173,0.52534,0.53562,0.84101,0.00461887,0.00461887,0.00461887
181,485.547,0.49161,0.45015,0.86334,0.90219,0.88272,0.94054,0.80655,0.56489,0.53622,0.84981,0.00461471,0.00461471,0.00461471
182,488.065,0.5168,0.49575,0.88685,0.9131,0.85615,0.93881,0.82327,0.51149,0.4984,0.83739,0.00461054,0.00461054,0.00461054
183,490.623,0.48727,0.4819,0.87694,0.91447,0.86615,0.94326,0.83332,0.47085,0.48538,0.82568,0.00460634,0.00460634,0.00460634
184,493.149,0.47792,0.46634,0.86287,0.90026,0.86775,0.94412,0.83876,0.48184,0.49322,0.82329,0.00460212,0.00460212,0.00460212
185,495.815,0.4891,0.46696,0.86398,0.90559,0.86389,0.9461,0.84367,0.48217,0.49455,0.82058,0.00459788,0.00459788,0.00459788
186,498.477,0.49521,0.46888,0.88648,0.87689,0.87616,0.94544,0.84106,0.49099,0.50849,0.82922,0.00459362,0.00459362,0.00459362
