epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,311.23,0.49491,0.81677,0.94647,0.57064,0.56096,0.61318,0.29869,1.85263,1.62073,1.65335,0.00499725,0.00499725,0.00499725
17,324.523,0.48971,0.79561,0.94267,0.71252,0.72532,0.80012,0.55858,1.05789,1.20968,1.2032,0.00499687,0.00499687,0.00499687
18,337.941,0.46514,0.77876,0.93642,0.59195,0.64074,0.67173,0.42176,1.32426,1.52273,1.33147,0.00499647,0.00499647,0.00499647
19,351.199,0.46883,0.77954,0.93634,0.59118,0.69666,0.69543,0.46489,1.27043,1.40924,1.29736,0.00499604,0.00499604,0.00499604
20,364.464,0.45431,0.75696,0.93105,0.71101,0.71621,0.81144,0.57961,1.03812,1.12138,1.20235,0.00499559,0.00499559,0.00499559
21,378.087,0.46418,0.7573,0.93446,0.63457,0.74916,0.74487,0.51892,1.13673,1.19814,1.2514,0.00499512,0.00499512,0.00499512
22,391.469,0.43992,0.72288,0.92016,0.7272,0.66848,0.77612,0.5581,1.08256,1.2123,1.22627,0.00499462,0.00499462,0.00499462
23,404.775,0.43338,0.74342,0.92237,0.66296,0.74657,0.76632,0.4697,1.34327,1.12371,1.28376,0.00499409,0.00499409,0.00499409
24,418.126,0.42687,0.72485,0.9183,0.64574,0.72682,0.78582,0.56585,1.09353,1.07376,1.23993,0.00499354,0.00499354,0.00499354
25,431.437,0.42334,0.70877,0.91921,0.64764,0.6781,0.73527,0.47793,1.26903,1.20271,1.28528,0.00499297,0.00499297,0.00499297
26,444.755,0.41341,0.70104,0.92121,0.62714,0.5195,0.62272,0.40518,1.18056,1.48235,1.2982,0.00499237,0.00499237,0.00499237
27,458.233,0.41157,0.69184,0.91716,0.72223,0.56467,0.68188,0.45456,1.22641,1.46523,1.28763,0.00499175,0.00499175,0.00499175
28,471.56,0.42381,0.68212,0.91984,0.65676,0.7055,0.75685,0.49165,1.22021,1.17134,1.2824,0.0049911,0.0049911,0.0049911
29,484.907,0.39814,0.66178,0.90835,0.73921,0.75385,0.79051,0.5349,1.24172,1.07392,1.26524,0.00499043,0.00499043,0.00499043
30,498.245,0.39287,0.63718,0.90673,0.7899,0.67568,0.8028,0.55803,1.14654,1.01965,1.20744,0.00498974,0.00498974,0.00498974
31,511.638,0.3875,0.64888,0.90621,0.73472,0.71755,0.77866,0.54428,1.09671,1.03773,1.19506,0.00498902,0.00498902,0.00498902
32,525.041,0.40687,0.65571,0.9111,0.69899,0.77449,0.81033,0.54518,1.17939,1.05187,1.25856,0.00498827,0.00498827,0.00498827
33,538.541,0.40087,0.64265,0.90975,0.63156,0.74751,0.75886,0.55213,1.00535,1.17694,1.18265,0.0049875,0.0049875,0.0049875
34,551.874,0.3805,0.64073,0.90511,0.65279,0.75848,0.79844,0.56004,1.03585,1.10585,1.18258,0.00498671,0.00498671,0.00498671
35,565.214,0.39175,0.62292,0.89799,0.63209,0.6798,0.72511,0.48749,1.23119,1.32996,1.36646,0.00498589,0.00498589,0.00498589
36,578.534,0.39236,0.62893,0.90353,0.77467,0.66476,0.75587,0.5173,1.15339,1.18668,1.25106,0.00498505,0.00498505,0.00498505
37,591.889,0.3746,0.60961,0.89563,0.70511,0.67919,0.73058,0.50502,1.12024,1.24494,1.25016,0.00498419,0.00498419,0.00498419
38,605.218,0.37225,0.60861,0.89777,0.68462,0.75513,0.80988,0.57917,0.96677,1.05867,1.19529,0.0049833,0.0049833,0.0049833
39,618.548,0.37409,0.6009,0.90282,0.69658,0.78888,0.84564,0.63669,0.94914,0.94477,1.14987,0.00498238,0.00498238,0.00498238
40,632.037,0.37039,0.59992,0.89305,0.77373,0.57017,0.73119,0.49988,1.11896,1.21715,1.23843,0.00498145,0.00498145,0.00498145
41,645.374,0.36642,0.59943,0.89322,0.77542,0.74134,0.79568,0.55026,1.0832,0.96445,1.20079,0.00498048,0.00498048,0.00498048
42,658.711,0.37534,0.60724,0.89821,0.63984,0.8008,0.79619,0.58525,1.02249,1.10634,1.16422,0.0049795,0.0049795,0.0049795
43,672.082,0.36467,0.58541,0.89694,0.78787,0.75431,0.82808,0.63371,0.92359,0.97306,1.12414,0.00497849,0.00497849,0.00497849
44,685.526,0.35076,0.58841,0.89019,0.82354,0.76335,0.82616,0.61552,0.93855,0.85362,1.1458,0.00497745,0.00497745,0.00497745
45,698.879,0.35183,0.61599,0.89379,0.72105,0.74247,0.80456,0.59744,0.90738,1.0464,1.15225,0.00497639,0.00497639,0.00497639
46,712.27,0.35314,0.58995,0.89702,0.75198,0.70605,0.79126,0.55756,1.08882,1.00405,1.22288,0.00497531,0.00497531,0.00497531
47,725.64,0.34939,0.57632,0.8897,0.78402,0.74977,0.83513,0.61394,0.92988,0.97042,1.1604,0.0049742,0.0049742,0.0049742
48,738.966,0.35822,0.57248,0.89296,0.83479,0.69934,0.82834,0.59406,1.04859,1.04717,1.24394,0.00497307,0.00497307,0.00497307
49,752.341,0.35915,0.57577,0.89273,0.73247,0.78454,0.84052,0.6297,0.90771,0.97081,1.13456,0.00497191,0.00497191,0.00497191
50,765.764,0.34777,0.55267,0.88952,0.87396,0.71821,0.85871,0.66011,0.9185,0.86067,1.14559,0.00497073,0.00497073,0.00497073
51,779.263,0.34528,0.55977,0.88447,0.76455,0.78752,0.86289,0.66593,0.86027,0.82391,1.10678,0.00496953,0.00496953,0.00496953
52,792.706,0.35424,0.5638,0.89414,0.8581,0.62697,0.80454,0.58871,1.02185,1.0438,1.23726,0.0049683,0.0049683,0.0049683
53,806.063,0.34794,0.5653,0.89271,0.7487,0.74945,0.83404,0.55719,1.16857,0.94978,1.2395,0.00496705,0.00496705,0.00496705
54,819.388,0.35315,0.57494,0.8923,0.71058,0.67396,0.73364,0.51899,1.06802,1.30838,1.22418,0.00496577,0.00496577,0.00496577
55,832.799,0.34188,0.54774,0.88531,0.80388,0.7074,0.81928,0.62977,0.93533,0.90375,1.13835,0.00496447,0.00496447,0.00496447
56,846.161,0.33666,0.54536,0.88103,0.70963,0.81805,0.80438,0.59433,0.94702,0.9763,1.19629,0.00496315,0.00496315,0.00496315
57,859.482,0.34285,0.54962,0.88416,0.74337,0.79111,0.81239,0.59392,1.0614,0.93769,1.21654,0.0049618,0.0049618,0.0049618
58,872.815,0.32984,0.53082,0.88732,0.84136,0.71488,0.84809,0.65695,0.87597,0.90807,1.14362,0.00496042,0.00496042,0.00496042
59,886.155,0.32054,0.51673,0.88021,0.84123,0.75808,0.86911,0.67264,0.84657,0.89879,1.1073,0.00495903,0.00495903,0.00495903
60,899.633,0.34029,0.53725,0.88201,0.68381,0.77253,0.78347,0.54534,1.14354,1.03554,1.22814,0.00495761,0.00495761,0.00495761
61,913.062,0.33735,0.53621,0.88091,0.68889,0.79269,0.81872,0.62,0.92513,1.02576,1.18058,0.00495616,0.00495616,0.00495616
62,926.539,0.3287,0.54796,0.88621,0.72101,0.74563,0.8347,0.63719,0.89156,0.95558,1.14675,0.00495469,0.00495469,0.00495469
63,939.985,0.32698,0.54537,0.8839,0.77896,0.74574,0.78477,0.53463,1.17926,1.00293,1.29596,0.0049532,0.0049532,0.0049532
64,953.352,0.34102,0.54411,0.88497,0.75202,0.76017,0.82743,0.52958,1.15229,1.03323,1.25776,0.00495168,0.00495168,0.00495168
65,966.705,0.33053,0.51563,0.88274,0.7976,0.68672,0.83263,0.61465,0.90017,0.9349,1.1487,0.00495014,0.00495014,0.00495014
66,980.061,0.34802,0.54913,0.89054,0.68314,0.82305,0.83473,0.64005,0.84628,0.9356,1.13985,0.00494858,0.00494858,0.00494858
67,993.416,0.33151,0.52822,0.8846,0.65528,0.81942,0.84327,0.63513,0.90898,0.94852,1.14347,0.00494699,0.00494699,0.00494699
68,1006.77,0.31835,0.51077,0.87575,0.81537,0.77606,0.84559,0.63894,0.86652,0.92417,1.11362,0.00494538,0.00494538,0.00494538
69,1020.12,0.3207,0.5368,0.88365,0.80845,0.71152,0.84945,0.66403,0.81546,0.84966,1.09766,0.00494374,0.00494374,0.00494374
70,1033.47,0.32394,0.51943,0.87997,0.75801,0.67668,0.77398,0.55444,1.05522,1.0175,1.20934,0.00494208,0.00494208,0.00494208
71,1046.83,0.32506,0.51709,0.87861,0.70094,0.77294,0.83587,0.60693,0.89195,0.9827,1.13647,0.00494039,0.00494039,0.00494039
72,1060.29,0.32358,0.5223,0.87864,0.75818,0.69772,0.7936,0.57998,0.94265,1.04846,1.15717,0.00493869,0.00493869,0.00493869
73,1073.71,0.32309,0.52786,0.88612,0.85648,0.74532,0.86875,0.64616,0.93187,0.92208,1.17429,0.00493695,0.00493695,0.00493695
74,1087.11,0.32354,0.52384,0.87951,0.72168,0.79087,0.84206,0.63261,0.92382,0.90088,1.15431,0.0049352,0.0049352,0.0049352
75,1100.48,0.32455,0.5237,0.88516,0.68402,0.67373,0.72635,0.48031,1.18878,1.20668,1.32884,0.00493342,0.00493342,0.00493342
76,1113.85,0.32076,0.50693,0.88012,0.72532,0.7112,0.78841,0.49344,1.36871,1.08753,1.43519,0.00493162,0.00493162,0.00493162
77,1127.23,0.30943,0.5015,0.87436,0.82646,0.76925,0.88688,0.66621,0.88589,0.84079,1.14817,0.00492979,0.00492979,0.00492979
78,1140.57,0.31374,0.50526,0.87352,0.77405,0.7509,0.85126,0.6451,0.83725,0.82034,1.11091,0.00492794,0.00492794,0.00492794
79,1154,0.31969,0.52044,0.88135,0.63068,0.71633,0.75332,0.54775,1.04242,1.17821,1.21265,0.00492606,0.00492606,0.00492606
80,1167.39,0.30925,0.49377,0.87252,0.74251,0.76974,0.85934,0.63324,0.91609,0.88806,1.12378,0.00492417,0.00492417,0.00492417
81,1180.72,0.30922,0.49437,0.87361,0.7559,0.62456,0.77766,0.56133,0.9959,1.15254,1.19889,0.00492224,0.00492224,0.00492224
82,1194.14,0.32554,0.51757,0.87889,0.8116,0.79171,0.85069,0.68407,0.80227,0.83593,1.12115,0.0049203,0.0049203,0.0049203
83,1207.71,0.31385,0.49825,0.87527,0.80197,0.77885,0.88583,0.69152,0.83115,0.84792,1.11591,0.00491833,0.00491833,0.00491833
84,1221.18,0.32359,0.49267,0.87362,0.69175,0.70458,0.77326,0.53853,1.04337,1.10601,1.24665,0.00491634,0.00491634,0.00491634
85,1234.52,0.30613,0.48555,0.87161,0.76693,0.78915,0.83731,0.58192,1.07757,0.90018,1.22882,0.00491432,0.00491432,0.00491432
86,1247.94,0.30951,0.50039,0.87602,0.80186,0.69092,0.83479,0.61595,0.898,0.89935,1.12732,0.00491228,0.00491228,0.00491228
87,1261.37,0.30554,0.48075,0.86983,0.68534,0.68635,0.75333,0.54214,1.00817,1.13559,1.19814,0.00491022,0.00491022,0.00491022
88,1275.14,0.31188,0.493,0.87154,0.82472,0.73358,0.85538,0.67833,0.78328,0.86676,1.07947,0.00490813,0.00490813,0.00490813
89,1325.64,0.31172,0.50208,0.87483,0.71848,0.78921,0.84484,0.64348,0.95299,0.92956,1.14452,0.00490602,0.00490602,0.00490602
90,1347.59,0.30696,0.496,0.87144,0.74525,0.8021,0.86067,0.65602,0.88219,0.89328,1.13755,0.00490388,0.00490388,0.00490388
91,1364.06,0.31611,0.48635,0.87688,0.71833,0.64861,0.71349,0.50044,1.08585,1.26935,1.24456,0.00490173,0.00490173,0.00490173
92,1377.32,0.30391,0.47345,0.87054,0.76326,0.81793,0.87997,0.7015,0.75944,0.79415,1.0584,0.00489955,0.00489955,0.00489955
93,1390.72,0.30645,0.49085,0.87442,0.75136,0.76713,0.81144,0.59533,0.89916,0.95042,1.12447,0.00489734,0.00489734,0.00489734
94,1404.17,0.30274,0.4866,0.87065,0.82545,0.78874,0.87267,0.67532,0.87346,0.79697,1.13591,0.00489511,0.00489511,0.00489511
95,1417.61,0.29413,0.48432,0.87387,0.7532,0.77289,0.86194,0.67475,0.86793,0.80217,1.11426,0.00489286,0.00489286,0.00489286
96,1430.98,0.29332,0.48429,0.8725,0.8002,0.73865,0.83083,0.63114,0.9266,0.91635,1.16664,0.00489059,0.00489059,0.00489059
97,1444.29,0.29638,0.49467,0.8731,0.74826,0.69916,0.81813,0.57918,0.9889,0.99319,1.18249,0.00488829,0.00488829,0.00488829
98,1457.55,0.30799,0.5011,0.88159,0.78463,0.78237,0.85872,0.64535,0.92909,0.89534,1.14639,0.00488597,0.00488597,0.00488597
99,1470.94,0.31735,0.48255,0.87635,0.78301,0.68558,0.78355,0.55765,1.03735,1.10433,1.19533,0.00488362,0.00488362,0.00488362
100,1484.44,0.30621,0.4803,0.87352,0.7728,0.73621,0.83477,0.64058,0.90824,0.92118,1.14541,0.00488126,0.00488126,0.00488126
101,1497.77,0.30285,0.47834,0.87419,0.73194,0.62128,0.75683,0.54419,0.94874,1.18881,1.1981,0.00487886,0.00487886,0.00487886
102,1511.1,0.29917,0.48086,0.87757,0.80828,0.79257,0.85159,0.65292,0.88328,0.85617,1.11266,0.00487645,0.00487645,0.00487645
103,1524.44,0.2973,0.46685,0.86996,0.75451,0.81068,0.87315,0.65887,0.96586,0.8837,1.16376,0.00487401,0.00487401,0.00487401
104,1537.73,0.29594,0.47482,0.87559,0.84022,0.77833,0.84274,0.62009,0.96822,0.87052,1.1744,0.00487155,0.00487155,0.00487155
105,1551.07,0.29632,0.48335,0.87412,0.76831,0.80336,0.8563,0.6345,0.9272,0.9281,1.17408,0.00486907,0.00486907,0.00486907
106,1564.37,0.30146,0.48465,0.87339,0.71507,0.83236,0.85016,0.65262,0.88565,0.96726,1.14396,0.00486656,0.00486656,0.00486656
107,1577.69,0.29292,0.47715,0.86885,0.7565,0.84352,0.88141,0.68546,0.82496,0.82013,1.09537,0.00486403,0.00486403,0.00486403
108,1590.97,0.30433,0.48212,0.87482,0.66177,0.64742,0.711,0.5279,0.98647,1.1611,1.19754,0.00486148,0.00486148,0.00486148
109,1604.28,0.3005,0.47479,0.87011,0.74499,0.82243,0.84457,0.63708,0.94384,0.8204,1.15175,0.0048589,0.0048589,0.0048589
110,1617.6,0.29907,0.46354,0.86975,0.76587,0.77459,0.86607,0.68198,0.79708,0.80497,1.09835,0.0048563,0.0048563,0.0048563
111,1630.98,0.28502,0.4576,0.86761,0.81616,0.80627,0.87544,0.69507,0.87884,0.84253,1.13433,0.00485368,0.00485368,0.00485368
112,1644.38,0.2884,0.46822,0.86931,0.73692,0.65884,0.77472,0.58429,0.93401,1.06556,1.185,0.00485103,0.00485103,0.00485103
113,1657.76,0.28256,0.46425,0.87005,0.82289,0.76924,0.87405,0.67934,0.8259,0.83919,1.13769,0.00484837,0.00484837,0.00484837
114,1671.14,0.28399,0.45455,0.86432,0.80753,0.76395,0.85283,0.66072,0.83736,0.83002,1.11664,0.00484568,0.00484568,0.00484568
115,1684.43,0.28344,0.47237,0.869,0.80037,0.79811,0.84579,0.6595,0.85937,0.879,1.10194,0.00484296,0.00484296,0.00484296
116,1697.73,0.28298,0.46621,0.87047,0.79738,0.74092,0.87737,0.68483,0.81075,0.88809,1.07495,0.00484022,0.00484022,0.00484022
117,1711.03,0.293,0.47524,0.87454,0.68931,0.81325,0.84477,0.61988,0.89018,0.87842,1.14049,0.00483746,0.00483746,0.00483746
118,1724.36,0.29049,0.47851,0.86747,0.81344,0.72482,0.84216,0.64188,0.82347,0.88801,1.12312,0.00483468,0.00483468,0.00483468
119,1737.68,0.29924,0.4671,0.8746,0.78624,0.77895,0.83701,0.66096,0.79043,0.88982,1.0821,0.00483188,0.00483188,0.00483188
120,1751,0.28624,0.47662,0.87254,0.82061,0.83477,0.89912,0.71319,0.78687,0.79923,1.07817,0.00482905,0.00482905,0.00482905
121,1764.46,0.28256,0.4621,0.86556,0.68841,0.744,0.78454,0.46009,1.49468,1.11534,1.49356,0.0048262,0.0048262,0.0048262
122,1777.86,0.28742,0.46502,0.86683,0.81106,0.71589,0.843,0.64556,0.85294,0.87762,1.13887,0.00482332,0.00482332,0.00482332
123,1791.2,0.28583,0.46194,0.87155,0.86366,0.82185,0.89312,0.69892,0.80775,0.75457,1.09738,0.00482043,0.00482043,0.00482043
124,1804.49,0.29054,0.46299,0.86552,0.80933,0.70664,0.8178,0.58389,0.96894,0.98025,1.18755,0.00481751,0.00481751,0.00481751
125,1817.77,0.27125,0.44257,0.86145,0.76582,0.79299,0.8686,0.6763,0.78516,0.82763,1.08809,0.00481457,0.00481457,0.00481457
126,1831.07,0.27438,0.44575,0.8617,0.82223,0.7686,0.8498,0.64383,0.86323,0.914,1.12381,0.0048116,0.0048116,0.0048116
127,1844.39,0.27049,0.44945,0.86372,0.77411,0.80083,0.84851,0.6745,0.83149,0.82461,1.15057,0.00480862,0.00480862,0.00480862
128,1857.81,0.27666,0.44345,0.8665,0.80285,0.74575,0.86658,0.67394,0.87655,0.86662,1.13253,0.00480561,0.00480561,0.00480561
129,1871.14,0.2823,0.44952,0.86387,0.78233,0.77338,0.83787,0.5535,1.1445,1.02234,1.26776,0.00480257,0.00480257,0.00480257
130,1884.43,0.27842,0.45245,0.86857,0.78505,0.82384,0.88932,0.6836,0.8925,0.86007,1.13923,0.00479952,0.00479952,0.00479952
131,1897.77,0.28275,0.45693,0.86861,0.76445,0.75567,0.81572,0.63739,0.81885,0.89576,1.13044,0.00479644,0.00479644,0.00479644
132,1911.09,0.28596,0.46123,0.8677,0.89268,0.77079,0.88811,0.69541,0.83756,0.81178,1.12014,0.00479334,0.00479334,0.00479334
133,1924.37,0.27614,0.45359,0.86058,0.89972,0.77472,0.89845,0.69665,0.79863,0.71582,1.10533,0.00479022,0.00479022,0.00479022
134,1937.75,0.28767,0.46073,0.86577,0.86024,0.71792,0.84912,0.65191,0.83773,0.86519,1.14612,0.00478708,0.00478708,0.00478708
135,1951.07,0.28524,0.46321,0.86587,0.77093,0.77943,0.86317,0.6729,0.78582,0.83107,1.10448,0.00478391,0.00478391,0.00478391
136,1964.37,0.28049,0.45574,0.86298,0.85557,0.74935,0.86485,0.6556,0.88343,0.86402,1.15214,0.00478072,0.00478072,0.00478072
137,1977.67,0.27306,0.43504,0.8613,0.82721,0.82788,0.89838,0.70775,0.76461,0.77432,1.08677,0.00477751,0.00477751,0.00477751
138,1990.96,0.27091,0.45253,0.85965,0.70136,0.76557,0.83607,0.62698,0.85367,0.95499,1.16203,0.00477428,0.00477428,0.00477428
139,2004.29,0.26917,0.45522,0.85957,0.76117,0.71242,0.81415,0.60882,0.95894,0.89636,1.16201,0.00477102,0.00477102,0.00477102
140,2017.69,0.27112,0.43605,0.85735,0.80529,0.74568,0.86931,0.67281,0.88679,0.85706,1.1563,0.00476775,0.00476775,0.00476775
141,2030.98,0.2747,0.43936,0.85919,0.8903,0.6862,0.84503,0.64683,0.85187,0.9218,1.13716,0.00476445,0.00476445,0.00476445
142,2044.32,0.27457,0.44529,0.86193,0.82273,0.74573,0.85241,0.62241,0.91946,0.8943,1.17349,0.00476113,0.00476113,0.00476113
143,2057.66,0.27145,0.44354,0.8671,0.80435,0.75011,0.7877,0.55753,1.04437,1.00307,1.2539,0.00475778,0.00475778,0.00475778
144,2070.94,0.26919,0.44423,0.86104,0.82692,0.8447,0.88737,0.68095,0.85137,0.79734,1.1291,0.00475442,0.00475442,0.00475442
145,2084.32,0.26715,0.43809,0.85761,0.80179,0.84398,0.90306,0.73457,0.74164,0.74376,1.08657,0.00475103,0.00475103,0.00475103
146,2097.7,0.27308,0.43696,0.8612,0.86103,0.79332,0.86983,0.69782,0.80001,0.83642,1.10614,0.00474762,0.00474762,0.00474762
147,2110.97,0.27363,0.44298,0.86014,0.80747,0.77731,0.88372,0.67272,0.83542,0.85899,1.1606,0.00474419,0.00474419,0.00474419
148,2124.27,0.27153,0.44049,0.86206,0.75388,0.79196,0.85895,0.64067,0.91011,0.86657,1.14123,0.00474073,0.00474073,0.00474073
149,2137.56,0.27752,0.44192,0.86141,0.72772,0.87557,0.88557,0.71085,0.78652,0.77075,1.10908,0.00473726,0.00473726,0.00473726
150,2150.85,0.27644,0.43878,0.86257,0.72716,0.85503,0.86462,0.65778,0.83057,0.84471,1.14186,0.00473376,0.00473376,0.00473376
151,2164.3,0.27653,0.45265,0.85919,0.86257,0.76638,0.87008,0.69988,0.73907,0.81175,1.05864,0.00473024,0.00473024,0.00473024
152,2177.6,0.27399,0.45339,0.86109,0.74581,0.75494,0.83071,0.63217,0.81969,0.91647,1.10117,0.0047267,0.0047267,0.0047267
153,2190.9,0.2706,0.44802,0.86366,0.77203,0.79799,0.84244,0.64467,0.84535,0.84753,1.10884,0.00472314,0.00472314,0.00472314
154,2204.22,0.27037,0.4446,0.86179,0.78915,0.71958,0.83231,0.65233,0.80103,0.81271,1.11938,0.00471955,0.00471955,0.00471955
155,2217.54,0.27241,0.43804,0.85744,0.74937,0.80033,0.85204,0.6438,0.86714,0.82729,1.13695,0.00471595,0.00471595,0.00471595
156,2230.88,0.27131,0.44864,0.86358,0.88103,0.76753,0.86943,0.65304,0.84709,0.83798,1.139,0.00471232,0.00471232,0.00471232
157,2244.21,0.26833,0.44683,0.8585,0.76417,0.78036,0.84281,0.60742,0.92726,0.93024,1.18462,0.00470867,0.00470867,0.00470867
158,2257.49,0.2698,0.44713,0.85817,0.84184,0.58483,0.71431,0.48434,1.23928,1.10383,1.38987,0.004705,0.004705,0.004705
159,2270.8,0.26983,0.44067,0.86269,0.72634,0.83295,0.85411,0.67353,0.8082,0.84969,1.14304,0.00470131,0.00470131,0.00470131
160,2284.12,0.27051,0.43863,0.86382,0.79552,0.85607,0.86201,0.67375,0.80715,0.71499,1.08676,0.00469759,0.00469759,0.00469759
161,2297.44,0.25714,0.43192,0.86026,0.75678,0.75356,0.84225,0.65279,0.853,0.84467,1.13839,0.00469386,0.00469386,0.00469386
162,2310.82,0.26577,0.42861,0.8603,0.76154,0.81215,0.87709,0.68822,0.78793,0.7866,1.0962,0.0046901,0.0046901,0.0046901
163,2324.13,0.27481,0.44482,0.86305,0.79523,0.74852,0.83832,0.65353,0.8051,0.90481,1.1045,0.00468632,0.00468632,0.00468632
164,2337.45,0.27283,0.44198,0.8574,0.82861,0.82683,0.85605,0.66531,0.87732,0.80491,1.11144,0.00468253,0.00468253,0.00468253
165,2350.74,0.27086,0.43592,0.85896,0.91116,0.78479,0.87136,0.69976,0.75183,0.76711,1.08784,0.0046787,0.0046787,0.0046787
166,2364.09,0.27036,0.44081,0.85869,0.86839,0.8025,0.89534,0.71862,0.73512,0.75705,1.05705,0.00467486,0.00467486,0.00467486
167,2377.47,0.2681,0.4272,0.85941,0.84999,0.71078,0.86699,0.6505,0.84264,0.85419,1.12639,0.004671,0.004671,0.004671
168,2390.85,0.27064,0.44462,0.85977,0.85527,0.76152,0.87482,0.6839,0.80213,0.76785,1.1209,0.00466712,0.00466712,0.00466712
169,2404.18,0.26513,0.42934,0.86106,0.84006,0.80236,0.88597,0.71115,0.72112,0.73008,1.05601,0.00466321,0.00466321,0.00466321
170,2417.51,0.26551,0.42551,0.85552,0.82979,0.78073,0.8664,0.69365,0.74492,0.78057,1.06796,0.00465928,0.00465928,0.00465928
171,2430.8,0.26252,0.4305,0.8574,0.80458,0.8131,0.85544,0.6707,0.82053,0.81613,1.10896,0.00465534,0.00465534,0.00465534
172,2444.14,0.26117,0.42062,0.85673,0.7964,0.83155,0.90326,0.72353,0.72658,0.74525,1.07677,0.00465137,0.00465137,0.00465137
173,2457.53,0.27145,0.4316,0.85341,0.86605,0.83954,0.90183,0.7183,0.73586,0.71845,1.07134,0.00464738,0.00464738,0.00464738
174,2470.83,0.25246,0.41382,0.85191,0.83811,0.82339,0.89367,0.72878,0.71036,0.68755,1.06591,0.00464337,0.00464337,0.00464337
175,2484.17,0.26083,0.42356,0.85671,0.81855,0.83579,0.89451,0.71817,0.73148,0.74369,1.0538,0.00463934,0.00463934,0.00463934
176,2497.49,0.26224,0.4301,0.85425,0.85333,0.83967,0.89625,0.72326,0.72943,0.73451,1.06632,0.00463528,0.00463528,0.00463528
177,2510.78,0.26487,0.42443,0.85484,0.76471,0.75953,0.84149,0.64898,0.86771,0.84021,1.1127,0.00463121,0.00463121,0.00463121
178,2524.14,0.25664,0.42306,0.85609,0.80185,0.74065,0.83683,0.6486,0.84486,0.87346,1.14172,0.00462712,0.00462712,0.00462712
179,2537.53,0.26933,0.42849,0.86109,0.82987,0.84355,0.88744,0.7132,0.79938,0.73778,1.08349,0.004623,0.004623,0.004623
180,2550.83,0.26254,0.43343,0.85576,0.78688,0.77466,0.86189,0.64073,0.91829,0.88595,1.17318,0.00461887,0.00461887,0.00461887
181,2564.18,0.26446,0.42486,0.86225,0.8424,0.81319,0.88712,0.68062,0.84495,0.7923,1.08169,0.00461471,0.00461471,0.00461471
182,2577.48,0.26092,0.44557,0.85726,0.81647,0.75869,0.88729,0.70606,0.76528,0.77621,1.10075,0.00461054,0.00461054,0.00461054
183,2590.79,0.26238,0.43366,0.85621,0.79194,0.76053,0.82262,0.61061,0.92796,0.99977,1.15062,0.00460634,0.00460634,0.00460634
184,2604.1,0.26639,0.43311,0.85468,0.80017,0.76153,0.84776,0.61362,0.94092,0.83517,1.13747,0.00460212,0.00460212,0.00460212
