epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,4161.37,0.22616,0.45186,0.82182,0.10756,0.12618,0.05297,0.00988,4.02582,2.98963,4.53458,0.0049875,0.0049875,0.0049875
34,4286.04,0.22451,0.45117,0.8222,0.12087,0.09213,0.05053,0.00928,4.13013,3.02295,4.98122,0.00498671,0.00498671,0.00498671
35,4410.74,0.22136,0.44191,0.82069,0.1287,0.1507,0.06513,0.01064,4.07955,2.75855,4.85497,0.00498589,0.00498589,0.00498589
36,4535.39,0.22173,0.45194,0.82246,0.11138,0.10035,0.03442,0.00608,4.3604,3.04338,4.8998,0.00498505,0.00498505,0.00498505
37,4660.01,0.22338,0.44781,0.82207,0.18441,0.17657,0.1053,0.01806,3.98261,2.41176,4.3215,0.00498419,0.00498419,0.00498419
38,4784.62,0.22211,0.44719,0.82181,0.05454,0.08936,0.02733,0.00422,4.46245,3.24425,4.96247,0.0049833,0.0049833,0.0049833
39,4909.12,0.22194,0.44187,0.82156,0.06966,0.10006,0.0302,0.00409,4.3407,2.87812,5.01727,0.00498238,0.00498238,0.00498238
40,5033.66,0.22153,0.44117,0.82158,0.13613,0.15167,0.07555,0.00968,4.20828,2.26109,4.98621,0.00498145,0.00498145,0.00498145
41,5158.28,0.22092,0.44202,0.82168,0.09215,0.12094,0.04056,0.00747,4.24486,2.78695,4.83359,0.00498048,0.00498048,0.00498048
42,5283.56,0.22006,0.44076,0.82043,0.15847,0.16993,0.10151,0.01611,4.02752,2.71291,4.44894,0.0049795,0.0049795,0.0049795
43,5408.05,0.22073,0.43911,0.8203,0.16369,0.21247,0.09894,0.01452,4.06777,2.59515,4.5865,0.00497849,0.00497849,0.00497849
44,5532.52,0.21798,0.43712,0.82032,0.10999,0.12344,0.04894,0.00734,4.24492,2.76655,4.68299,0.00497745,0.00497745,0.00497745
45,5656.98,0.21736,0.43756,0.82073,0.12268,0.15005,0.06931,0.01153,4.13443,2.68268,4.75419,0.00497639,0.00497639,0.00497639
46,5781.49,0.21553,0.42981,0.8203,0.14114,0.15293,0.08306,0.01298,4.09743,2.55943,4.66807,0.00497531,0.00497531,0.00497531
47,5906.08,0.21526,0.43219,0.81986,0.20008,0.16653,0.10858,0.01523,4.05304,2.61149,4.52416,0.0049742,0.0049742,0.0049742
48,6030.69,0.21679,0.42527,0.82034,0.18969,0.18498,0.11444,0.01905,3.98439,2.67644,4.40659,0.00497307,0.00497307,0.00497307
49,6155.33,0.21838,0.43292,0.82121,0.12541,0.14189,0.07177,0.01145,4.23378,2.80447,4.80945,0.00497191,0.00497191,0.00497191
50,6279.99,0.21745,0.43453,0.81983,0.1222,0.11449,0.05732,0.00939,4.23643,3.08874,4.71254,0.00497073,0.00497073,0.00497073
51,6404.59,0.21626,0.43156,0.81891,0.11553,0.09501,0.05693,0.00844,4.34527,2.99956,5.13116,0.00496953,0.00496953,0.00496953
52,6529.25,0.21587,0.43175,0.82136,0.16401,0.20256,0.12051,0.01936,3.99332,2.59872,4.45053,0.0049683,0.0049683,0.0049683
53,6653.88,0.21843,0.43461,0.81974,0.1666,0.14183,0.08902,0.01351,4.11493,2.7737,4.60946,0.00496705,0.00496705,0.00496705
54,6778.81,0.21442,0.43062,0.82069,0.17474,0.15531,0.09663,0.01446,4.09833,2.73121,4.59879,0.00496577,0.00496577,0.00496577
55,6903.46,0.21419,0.42778,0.81903,0.21239,0.17013,0.11381,0.01589,4.05729,2.63477,4.5939,0.00496447,0.00496447,0.00496447
56,7028.56,0.21499,0.43084,0.82062,0.16103,0.17043,0.08433,0.01367,4.11182,2.66337,4.59115,0.00496315,0.00496315,0.00496315
57,7153.21,0.21592,0.43076,0.82098,0.14101,0.10534,0.06319,0.00941,4.21202,2.88394,4.7997,0.0049618,0.0049618,0.0049618
58,7277.7,0.21292,0.42565,0.8201,0.14898,0.16134,0.08658,0.01311,4.12737,2.75435,4.71898,0.00496042,0.00496042,0.00496042
59,7402.23,0.21382,0.42501,0.82022,0.14557,0.1396,0.07981,0.01246,4.11756,2.89593,4.61442,0.00495903,0.00495903,0.00495903
60,7526.82,0.21505,0.43098,0.82051,0.1358,0.12873,0.06663,0.01019,4.13978,2.75994,4.75096,0.00495761,0.00495761,0.00495761
61,7651.44,0.21287,0.42303,0.81925,0.13079,0.15825,0.0723,0.01142,4.16422,2.80336,4.80715,0.00495616,0.00495616,0.00495616
62,7776.12,0.21538,0.4269,0.82059,0.13515,0.16607,0.07371,0.01164,4.14255,2.68054,4.58895,0.00495469,0.00495469,0.00495469
63,7900.71,0.2113,0.41771,0.81922,0.12309,0.14613,0.07206,0.01112,4.13088,2.74429,4.64381,0.0049532,0.0049532,0.0049532
64,8025.26,0.21351,0.4232,0.81849,0.1086,0.13595,0.06195,0.00976,4.18214,2.9312,4.8763,0.00495168,0.00495168,0.00495168
65,8149.87,0.21199,0.4234,0.81962,0.13094,0.13751,0.07175,0.01183,4.07241,2.88331,4.56602,0.00495014,0.00495014,0.00495014
66,8274.66,0.21384,0.42015,0.81972,0.13523,0.13012,0.06864,0.01014,4.10589,2.8377,4.603,0.00494858,0.00494858,0.00494858
67,8399.34,0.21134,0.41834,0.8195,0.14987,0.15789,0.08796,0.01291,4.06777,2.83499,4.5099,0.00494699,0.00494699,0.00494699
68,8524.01,0.21291,0.41776,0.81893,0.15404,0.16498,0.09549,0.01359,4.10317,2.82101,4.62759,0.00494538,0.00494538,0.00494538
69,8648.69,0.21193,0.42371,0.81916,0.14571,0.12419,0.07907,0.0111,4.11351,2.85276,4.67557,0.00494374,0.00494374,0.00494374
70,8773.83,0.21075,0.4189,0.81941,0.11763,0.12746,0.07192,0.01049,4.16083,2.90864,4.79402,0.00494208,0.00494208,0.00494208
71,8898.35,0.21008,0.41864,0.81984,0.15208,0.13206,0.08496,0.01211,4.09117,2.83354,4.6548,0.00494039,0.00494039,0.00494039
72,9023.01,0.21216,0.41786,0.81956,0.13679,0.11865,0.07076,0.01122,4.13309,2.83367,4.79351,0.00493869,0.00493869,0.00493869
73,9147.79,0.20851,0.41394,0.8194,0.12355,0.15462,0.0661,0.01039,4.12893,2.77353,4.77108,0.00493695,0.00493695,0.00493695
74,9272.49,0.21089,0.4172,0.81968,0.11133,0.14404,0.0628,0.00976,4.12965,2.78405,4.82069,0.0049352,0.0049352,0.0049352
75,9397.09,0.20953,0.41743,0.81789,0.12637,0.14015,0.06879,0.01142,4.07964,2.77395,4.70779,0.00493342,0.00493342,0.00493342
76,9521.88,0.20966,0.41244,0.81896,0.14297,0.16555,0.07864,0.01227,4.05184,2.79809,4.64778,0.00493162,0.00493162,0.00493162
77,9645.49,0.20727,0.41515,0.81859,0.15636,0.18546,0.08694,0.01318,4.03961,2.79392,4.61513,0.00492979,0.00492979,0.00492979
78,9769.71,0.21026,0.41655,0.8183,0.13579,0.17058,0.07732,0.01181,4.05227,2.80468,4.58802,0.00492794,0.00492794,0.00492794
79,9894.23,0.21093,0.41747,0.81961,0.1295,0.15966,0.06778,0.01052,4.08156,2.7769,4.6501,0.00492606,0.00492606,0.00492606
80,10018.9,0.21049,0.41336,0.81941,0.12502,0.14773,0.06731,0.00993,4.11272,2.77302,4.74116,0.00492417,0.00492417,0.00492417
81,10143.6,0.20951,0.41311,0.81863,0.14154,0.14437,0.06779,0.0103,4.11641,2.76373,4.76037,0.00492224,0.00492224,0.00492224
82,10268.6,0.20691,0.41013,0.81836,0.1523,0.15507,0.07059,0.01043,4.10434,2.7686,4.74106,0.0049203,0.0049203,0.0049203
83,10394,0.20808,0.41613,0.81956,0.13551,0.15664,0.07458,0.01091,4.12076,2.72012,4.79291,0.00491833,0.00491833,0.00491833
84,10519.7,0.20892,0.41083,0.81856,0.15773,0.18054,0.10077,0.0137,4.10203,2.67938,4.75008,0.00491634,0.00491634,0.00491634
85,10644.7,0.20822,0.41366,0.8178,0.16077,0.18438,0.10237,0.01411,4.08075,2.65131,4.68787,0.00491432,0.00491432,0.00491432
86,10769.8,0.21119,0.41302,0.81888,0.16814,0.1914,0.10917,0.01483,4.0708,2.67722,4.66798,0.00491228,0.00491228,0.00491228
87,10894.9,0.20681,0.40985,0.81816,0.15813,0.18893,0.10688,0.01509,4.07953,2.70442,4.68008,0.00491022,0.00491022,0.00491022
88,11019.9,0.20755,0.40499,0.81862,0.15738,0.18265,0.09881,0.01386,4.11033,2.69694,4.76511,0.00490813,0.00490813,0.00490813
89,11144.9,0.20979,0.41362,0.81966,0.15086,0.18293,0.09687,0.01408,4.10943,2.71451,4.77039,0.00490602,0.00490602,0.00490602
90,11269.7,0.2071,0.41136,0.81984,0.14722,0.17565,0.08502,0.0129,4.11629,2.72204,4.79687,0.00490388,0.00490388,0.00490388
91,11394.6,0.20636,0.40905,0.81885,0.13977,0.1684,0.0796,0.01296,4.10827,2.7056,4.78018,0.00490173,0.00490173,0.00490173
92,11519.6,0.20857,0.41037,0.81848,0.1336,0.16149,0.07483,0.01219,4.10569,2.68698,4.7807,0.00489955,0.00489955,0.00489955
93,11644.5,0.20758,0.40752,0.81942,0.12798,0.15362,0.07596,0.01171,4.09983,2.67703,4.7879,0.00489734,0.00489734,0.00489734
94,11769.5,0.20704,0.40422,0.81831,0.12873,0.15772,0.07226,0.01166,4.08585,2.67145,4.76032,0.00489511,0.00489511,0.00489511
95,11894.6,0.20555,0.41005,0.81917,0.12955,0.15944,0.07318,0.01262,4.08478,2.65296,4.76216,0.00489286,0.00489286,0.00489286
96,12019.5,0.20646,0.40669,0.81871,0.14079,0.16981,0.07816,0.01336,4.06666,2.63637,4.73165,0.00489059,0.00489059,0.00489059
97,12144.7,0.20569,0.40563,0.81776,0.14016,0.17052,0.07797,0.01314,4.06378,2.63157,4.71971,0.00488829,0.00488829,0.00488829
98,12269.7,0.2045,0.40193,0.81764,0.17109,0.14602,0.08451,0.01379,4.06415,2.64022,4.71134,0.00488597,0.00488597,0.00488597
99,12395.3,0.20443,0.39958,0.8169,0.17029,0.14554,0.08508,0.01385,4.06828,2.63363,4.71808,0.00488362,0.00488362,0.00488362
100,12520.2,0.20443,0.40646,0.81966,0.17681,0.15106,0.08922,0.0143,4.0738,2.6083,4.7126,0.00488126,0.00488126,0.00488126
101,12645.1,0.20637,0.40761,0.81976,0.14591,0.17089,0.08442,0.01399,4.079,2.61415,4.72836,0.00487886,0.00487886,0.00487886
102,12770.2,0.206,0.40387,0.81871,0.13938,0.16635,0.08114,0.01334,4.081,2.63906,4.71315,0.00487645,0.00487645,0.00487645
103,12895.2,0.20517,0.40302,0.81794,0.13622,0.16635,0.0805,0.01329,4.09464,2.60553,4.76377,0.00487401,0.00487401,0.00487401
104,13020.1,0.20457,0.40292,0.81801,0.12882,0.1641,0.07407,0.01245,4.09776,2.592,4.78144,0.00487155,0.00487155,0.00487155
105,13145.1,0.20451,0.40016,0.81754,0.13926,0.17381,0.0831,0.01358,4.08592,2.61274,4.75236,0.00486907,0.00486907,0.00486907
106,13270.1,0.20567,0.40492,0.81848,0.1455,0.17033,0.08231,0.01369,4.08167,2.59954,4.73681,0.00486656,0.00486656,0.00486656
107,13395.3,0.20469,0.4014,0.81742,0.14587,0.17298,0.08283,0.01404,4.07523,2.58041,4.72076,0.00486403,0.00486403,0.00486403
108,13520.3,0.20519,0.40582,0.81905,0.144,0.17927,0.08454,0.01449,4.05587,2.59527,4.64982,0.00486148,0.00486148,0.00486148
109,13645.5,0.20582,0.40744,0.81794,0.14568,0.17927,0.08444,0.01446,4.06438,2.55912,4.68471,0.0048589,0.0048589,0.0048589
110,13770.5,0.20464,0.4022,0.81804,0.15781,0.19083,0.08998,0.01495,4.06485,2.54419,4.6849,0.0048563,0.0048563,0.0048563
111,13895.5,0.20188,0.40133,0.81823,0.15789,0.18919,0.08819,0.01467,4.06267,2.53348,4.67446,0.00485368,0.00485368,0.00485368
112,14020.9,0.20463,0.40286,0.81761,0.16065,0.19122,0.08869,0.01513,4.05745,2.52441,4.65919,0.00485103,0.00485103,0.00485103
113,14145.9,0.20342,0.39742,0.81745,0.18228,0.17217,0.09286,0.01513,4.05493,2.5118,4.64385,0.00484837,0.00484837,0.00484837
114,14271.7,0.20167,0.4003,0.81719,0.17618,0.16137,0.08882,0.01509,4.05812,2.52248,4.64841,0.00484568,0.00484568,0.00484568
115,14396.7,0.20398,0.39615,0.81807,0.18093,0.16592,0.09068,0.01519,4.0557,2.5123,4.64352,0.00484296,0.00484296,0.00484296
116,14521.9,0.20183,0.40073,0.81738,0.18026,0.16592,0.09016,0.01514,4.04984,2.50493,4.63341,0.00484022,0.00484022,0.00484022
117,14647,0.20271,0.39948,0.81916,0.17867,0.16235,0.09102,0.01522,4.04598,2.50835,4.62722,0.00483746,0.00483746,0.00483746
118,14772,0.20185,0.39608,0.81759,0.18096,0.16233,0.09111,0.01521,4.03778,2.50526,4.60352,0.00483468,0.00483468,0.00483468
119,14897.1,0.20306,0.40134,0.81793,0.17836,0.16136,0.09084,0.01507,4.02788,2.5338,4.56163,0.00483188,0.00483188,0.00483188
120,15022.3,0.20348,0.39924,0.81845,0.16253,0.17973,0.08994,0.01492,4.02899,2.53291,4.56832,0.00482905,0.00482905,0.00482905
121,15147.5,0.2018,0.39657,0.8177,0.16431,0.17973,0.09002,0.01493,4.02236,2.52239,4.55735,0.0048262,0.0048262,0.0048262
122,15272.8,0.20235,0.39992,0.81919,0.16533,0.17973,0.08932,0.01503,4.02095,2.51846,4.55495,0.00482332,0.00482332,0.00482332
123,15398,0.20317,0.40042,0.8184,0.16719,0.1864,0.09177,0.01527,4.01297,2.51465,4.54137,0.00482043,0.00482043,0.00482043
124,15523.3,0.20207,0.39972,0.81746,0.16123,0.18185,0.09044,0.01532,4.01338,2.51553,4.54581,0.00481751,0.00481751,0.00481751
125,15648.6,0.2015,0.3982,0.81892,0.16037,0.18185,0.08986,0.01521,4.01357,2.51366,4.54798,0.00481457,0.00481457,0.00481457
126,15773.8,0.20295,0.39684,0.81865,0.15963,0.18185,0.08909,0.0151,4.01392,2.51448,4.54885,0.0048116,0.0048116,0.0048116
127,15899,0.20211,0.39784,0.81817,0.15942,0.18185,0.08895,0.01505,4.01177,2.50781,4.54875,0.00480862,0.00480862,0.00480862
128,16024.2,0.20253,0.3972,0.8178,0.159,0.18185,0.08825,0.01503,4.01292,2.50592,4.55534,0.00480561,0.00480561,0.00480561
