epoch,d_loss,g_loss
0,0.06063111871480942,2.4321694374084473
1,0.028863465413451195,3.14473032951355
2,0.016169873997569084,3.8437821865081787
3,0.01504780538380146,4.141661167144775
4,0.010432468727231026,4.531881332397461
5,0.01530650444328785,5.157547950744629
6,0.7333958745002747,6.3612446784973145
7,0.14233703911304474,3.368736743927002
8,0.12125875055789948,2.5269362926483154
9,0.14823995530605316,2.2737338542938232
10,0.24709363281726837,2.2281415462493896
11,0.1701444685459137,2.3221888542175293
12,0.16819468140602112,2.001197576522827
13,0.6339834332466125,0.40293335914611816
14,0.4634413421154022,0.6913679838180542
15,0.3875797986984253,1.4454624652862549
16,0.43931931257247925,1.0846573114395142
17,0.6755984425544739,0.39888155460357666
18,0.8002646565437317,0.267008900642395
19,0.6032049059867859,0.49644970893859863
20,0.6170123815536499,0.7176809310913086
21,0.5635098814964294,0.6382498741149902
22,0.5846482515335083,0.9969045519828796
23,0.6438484191894531,1.0206667184829712
24,0.6763023734092712,0.43863120675086975
25,0.600287675857544,0.7129318118095398
26,0.6381543278694153,0.5719377398490906
27,0.6219744682312012,0.8627371788024902
28,0.6489068269729614,0.5025763511657715
29,0.7380166053771973,0.3474085032939911
30,0.6071540117263794,1.0503370761871338
31,0.6214128732681274,0.9311532378196716
32,0.5536971092224121,0.82538241147995
33,0.6312680840492249,0.7343273162841797
34,0.6228184700012207,0.8062112331390381
35,0.5845249891281128,0.953051745891571
36,0.6121650338172913,0.6787739992141724
37,0.5844082832336426,0.7753548622131348
38,0.6293380856513977,0.995339035987854
39,0.6089400053024292,0.8392351269721985
40,0.6385817527770996,0.7455425262451172
41,0.6475417017936707,0.6918060779571533
42,0.5834019780158997,0.7412899136543274
43,0.5606990456581116,0.8899378776550293
44,0.648432195186615,0.6354727745056152
45,0.6191598176956177,0.7088618874549866
46,0.5879542827606201,0.8394531607627869
47,0.5435498952865601,0.9443259835243225
48,0.5401548743247986,0.8439646363258362
49,0.5443884134292603,0.7579734921455383
50,0.520161509513855,1.0428316593170166
51,0.5328025221824646,1.0936373472213745
52,0.6582602262496948,0.4514451324939728
53,0.5886279940605164,0.9664419293403625
54,0.6450960040092468,1.4426604509353638
55,0.6114423871040344,0.49104905128479004
56,0.5665198564529419,0.6409761309623718
57,0.6840871572494507,1.4399417638778687
58,0.5096340775489807,0.9189960956573486
59,0.5939064621925354,0.6960271596908569
60,0.5352439880371094,0.8893833160400391
61,0.6380431652069092,0.8228660225868225
62,0.6223778128623962,0.7832769751548767
63,0.5517712235450745,0.8822606801986694
64,0.5624209642410278,1.098247766494751
65,0.5170068740844727,0.7318441271781921
66,0.562204122543335,0.681801974773407
67,0.4749923348426819,1.099828839302063
68,0.5035333633422852,1.0754156112670898
69,0.6511319875717163,1.4156503677368164
70,0.5409938097000122,1.0121960639953613
71,0.5092197060585022,1.1141059398651123
72,0.5651650428771973,0.9668316841125488
73,0.7369760870933533,2.0065670013427734
74,0.5858408808708191,1.462803840637207
75,0.516392707824707,1.4237865209579468
76,0.5632712841033936,1.4109348058700562
77,0.516701340675354,0.9600169658660889
78,0.5181335210800171,1.2944952249526978
79,0.5899807810783386,0.5392082333564758
80,0.5359586477279663,0.7808087468147278
81,0.5713603496551514,1.0750237703323364
82,0.5460091829299927,1.089766502380371
83,0.47974956035614014,1.08744215965271
84,0.42306041717529297,1.0816813707351685
85,0.47279083728790283,0.862633466720581
86,0.5105108618736267,0.7162019610404968
87,0.4893985390663147,1.428270697593689
88,0.46856242418289185,0.8544367551803589
89,0.5474416017532349,0.9458072781562805
90,0.5034038424491882,1.0668573379516602
91,0.47616100311279297,1.3976048231124878
92,0.44083696603775024,1.0892177820205688
93,0.5047174096107483,1.006065845489502
94,0.6248947381973267,0.648383617401123
95,0.5847749710083008,1.6384024620056152
96,0.5041278600692749,1.5053927898406982
97,0.4604649841785431,1.7191038131713867
98,0.39646515250205994,1.1418964862823486
99,0.4588327407836914,1.0147472620010376
100,0.47486329078674316,1.1227748394012451
101,0.718691885471344,0.417179137468338
102,0.48504215478897095,0.6963890790939331
103,0.6170508861541748,0.46749189496040344
104,0.5016682147979736,1.3255956172943115
105,0.40207064151763916,1.275373101234436
106,0.47121143341064453,0.9114826321601868
107,0.448266863822937,1.678123116493225
108,0.518025815486908,1.859187126159668
109,0.6290432214736938,0.5497882962226868
110,0.4138585329055786,1.8438552618026733
111,0.481625497341156,1.755207896232605
112,0.4634361267089844,1.7588683366775513
113,0.4504474401473999,1.136092185974121
114,0.4415851831436157,1.5564478635787964
115,0.37665316462516785,1.2245800495147705
116,0.45983320474624634,0.9608073830604553
117,0.5742103457450867,0.7004809975624084
118,0.4581071734428406,1.8743911981582642
119,0.7398163080215454,0.3778824806213379
120,0.48748308420181274,0.8276467323303223
121,0.44845646619796753,1.23155677318573
122,0.47734272480010986,0.7390667200088501
123,0.45568254590034485,1.2076177597045898
124,0.4479987919330597,1.0723570585250854
125,0.3880997896194458,1.1715420484542847
126,0.3309207558631897,1.4430441856384277
127,0.40812376141548157,1.3226929903030396
128,0.3739404082298279,1.4432153701782227
129,0.4223546087741852,1.3858259916305542
130,0.40154504776000977,1.3130675554275513
131,0.5218295454978943,0.7862887382507324
132,0.45960086584091187,1.6721326112747192
133,0.3954675495624542,1.1119909286499023
134,0.3840903043746948,0.9997940063476562
135,0.4110850691795349,1.1503188610076904
136,0.4837992191314697,2.12723708152771
137,0.4290916323661804,1.6904772520065308
138,0.465165376663208,1.8220261335372925
139,0.4404778480529785,1.3082727193832397
140,0.39389222860336304,1.931420922279358
141,0.3261178731918335,1.8335920572280884
142,0.40712133049964905,1.7511781454086304
143,0.4056088626384735,1.1355745792388916
144,0.38214993476867676,1.37526535987854
145,0.4232605993747711,1.7496631145477295
146,0.42833060026168823,1.323534607887268
147,0.3937707543373108,0.8282614946365356
148,0.4865575432777405,2.1958045959472656
149,0.3478323817253113,1.1536593437194824
150,0.511917233467102,1.9340238571166992
151,0.37440025806427,1.5365567207336426
152,0.32937347888946533,1.3969923257827759
153,0.5093556642532349,0.7643364071846008
154,0.5433926582336426,0.7547532916069031
155,0.32469820976257324,1.5522557497024536
156,0.3461664915084839,1.6245471239089966
157,0.4121544659137726,1.371817708015442
158,0.3537192642688751,1.7584766149520874
159,0.4040178954601288,1.8822252750396729
160,0.42175209522247314,1.3415659666061401
161,0.29946041107177734,1.4463938474655151
162,0.36197179555892944,2.0851242542266846
163,0.8941528797149658,0.3438700735569
164,0.303242951631546,2.1446871757507324
165,0.3345911502838135,1.3303208351135254
166,0.2781255841255188,1.675869345664978
167,0.337442010641098,1.9524803161621094
168,0.621968686580658,0.41983234882354736
169,0.3124411106109619,1.6137032508850098
170,0.3651413917541504,1.2299867868423462
171,0.30768007040023804,1.6134490966796875
172,0.4802423417568207,1.8937588930130005
173,0.3448554277420044,1.2250686883926392
174,0.3435012996196747,1.1805542707443237
175,0.28737199306488037,1.7185518741607666
176,0.4233892560005188,1.2938734292984009
177,0.39098912477493286,2.161135673522949
178,0.3454512655735016,1.8696813583374023
179,0.43319371342658997,1.9094868898391724
180,0.4621157646179199,1.7012397050857544
181,0.26778408885002136,2.0167815685272217
182,0.4820172190666199,1.0236610174179077
183,0.24690815806388855,1.6668636798858643
184,0.44851264357566833,0.9202082753181458
185,0.28735268115997314,2.0900933742523193
186,0.5353150367736816,0.7607954740524292
187,0.27714887261390686,1.196075201034546
188,0.2131665050983429,2.0576956272125244
189,0.260958731174469,1.564833641052246
190,0.30808669328689575,1.7955293655395508
191,0.378885954618454,1.0087463855743408
192,0.2914000451564789,2.3555636405944824
193,0.2957029342651367,2.535212516784668
194,0.3409583568572998,0.9238277077674866
195,0.47685104608535767,0.9152674674987793
196,0.37081170082092285,2.0565879344940186
197,0.316721647977829,1.8653115034103394
198,0.3078693747520447,2.8306262493133545
199,0.27102795243263245,2.4177520275115967
200,0.3636128306388855,1.498803734779358
201,0.26628077030181885,2.089376211166382
202,0.26360923051834106,2.0253710746765137
203,0.379253625869751,1.3163505792617798
204,0.2960529923439026,1.2204973697662354
205,0.28945285081863403,1.693700909614563
206,0.2962890863418579,2.2386982440948486
207,0.324268639087677,1.8883600234985352
208,0.28767359256744385,1.7576818466186523
209,0.27103203535079956,1.6036242246627808
210,0.39229607582092285,1.4675686359405518
211,0.3341297209262848,2.043151617050171
212,0.24444580078125,2.218376398086548
213,0.3929430842399597,2.618928909301758
214,0.21957165002822876,2.634364604949951
215,0.3097245693206787,1.4109418392181396
216,0.28811049461364746,2.282933473587036
217,0.2789449095726013,1.9907790422439575
218,0.2921521067619324,2.180175304412842
219,0.21909072995185852,1.7989064455032349
