epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,6066.2,0.24521,0.46269,0.84806,0.32315,0.33713,0.30322,0.14306,2.2845,3.35367,2.18328,0.00497191,0.00497191,0.00497191
50,6189.87,0.24087,0.46554,0.84713,0.29725,0.32723,0.25006,0.11475,2.45908,3.36338,2.2257,0.00497073,0.00497073,0.00497073
51,6313.44,0.24111,0.45905,0.8468,0.3216,0.30798,0.25034,0.131,2.29811,3.78795,2.14126,0.00496953,0.00496953,0.00496953
52,6436.98,0.23563,0.45359,0.84682,0.47738,0.28689,0.30277,0.14493,2.34738,3.14155,2.20224,0.0049683,0.0049683,0.0049683
53,6560.53,0.23973,0.4558,0.84479,0.4156,0.2663,0.25295,0.12198,2.40666,3.47961,2.19907,0.00496705,0.00496705,0.00496705
54,6684.08,0.23654,0.4534,0.84541,0.50068,0.29477,0.27307,0.131,2.36672,3.35879,2.17368,0.00496577,0.00496577,0.00496577
55,6807.85,0.23652,0.45211,0.84567,0.39994,0.23695,0.23453,0.10826,2.47323,3.56234,2.21977,0.00496447,0.00496447,0.00496447
56,6931.48,0.23896,0.45466,0.84614,0.52479,0.27889,0.30183,0.14716,2.41636,3.29468,2.19657,0.00496315,0.00496315,0.00496315
57,7055.03,0.23657,0.4544,0.84628,0.39119,0.3137,0.31056,0.15893,2.39868,3.47822,2.18903,0.0049618,0.0049618,0.0049618
58,7178.82,0.2316,0.44408,0.84336,0.45044,0.2516,0.28332,0.1552,2.43836,3.44322,2.19216,0.00496042,0.00496042,0.00496042
59,7302.44,0.23369,0.45035,0.84454,0.37388,0.31749,0.30447,0.1631,2.32802,3.35893,2.14796,0.00495903,0.00495903,0.00495903
60,7426.21,0.2343,0.44909,0.84566,0.40226,0.26949,0.30069,0.15501,2.28921,3.61973,2.11779,0.00495761,0.00495761,0.00495761
61,7549.81,0.2354,0.45267,0.84483,0.37867,0.30479,0.31011,0.15556,2.23917,3.51459,2.11747,0.00495616,0.00495616,0.00495616
62,7673.43,0.23688,0.45103,0.84613,0.36227,0.29455,0.30134,0.1517,2.31939,3.35763,2.12586,0.00495469,0.00495469,0.00495469
63,7796.87,0.22985,0.44389,0.8433,0.58496,0.27904,0.3439,0.17111,2.24307,3.17707,2.12684,0.0049532,0.0049532,0.0049532
64,7920.64,0.23181,0.44245,0.84302,0.28566,0.33975,0.3317,0.162,2.31198,3.14715,2.196,0.00495168,0.00495168,0.00495168
65,8044.27,0.23239,0.44859,0.84402,0.45054,0.29068,0.3468,0.16518,2.28334,3.14639,2.1465,0.00495014,0.00495014,0.00495014
66,8168.06,0.23123,0.44406,0.84366,0.32461,0.36899,0.33297,0.16998,2.30631,3.27568,2.18773,0.00494858,0.00494858,0.00494858
67,8291.87,0.23106,0.44696,0.84353,0.41037,0.30689,0.31845,0.16268,2.36982,3.40021,2.22658,0.00494699,0.00494699,0.00494699
68,8415.51,0.22804,0.44022,0.84191,0.43224,0.32686,0.33606,0.16706,2.28744,3.30309,2.18362,0.00494538,0.00494538,0.00494538
69,8539.12,0.22618,0.43818,0.84222,0.3838,0.35393,0.35568,0.17178,2.34045,3.21803,2.22149,0.00494374,0.00494374,0.00494374
70,8662.87,0.22734,0.44105,0.84277,0.44364,0.36839,0.35676,0.17031,2.29518,3.31735,2.16419,0.00494208,0.00494208,0.00494208
71,8786.49,0.22237,0.42892,0.84061,0.38124,0.34967,0.33909,0.16624,2.2414,3.53677,2.11134,0.00494039,0.00494039,0.00494039
72,8910.18,0.22747,0.44276,0.842,0.48267,0.3127,0.35533,0.16833,2.22521,3.60678,2.08456,0.00493869,0.00493869,0.00493869
73,9033.79,0.22475,0.43679,0.84205,0.48026,0.28843,0.35434,0.17958,2.22438,3.51336,2.093,0.00493695,0.00493695,0.00493695
74,9157.51,0.22763,0.43859,0.84197,0.49211,0.28547,0.35615,0.1797,2.25861,3.45826,2.13989,0.0049352,0.0049352,0.0049352
75,9281.33,0.2249,0.43654,0.8406,0.50346,0.32605,0.36101,0.17899,2.2597,3.32181,2.14813,0.00493342,0.00493342,0.00493342
76,9404.95,0.22247,0.43445,0.84082,0.55162,0.31217,0.39318,0.19131,2.21661,3.20231,2.09031,0.00493162,0.00493162,0.00493162
77,9528.74,0.22278,0.43531,0.84002,0.43837,0.36199,0.39312,0.1929,2.20465,3.12537,2.06487,0.00492979,0.00492979,0.00492979
78,9652.6,0.22168,0.43385,0.84063,0.49209,0.31802,0.3805,0.18921,2.23267,3.28127,2.08315,0.00492794,0.00492794,0.00492794
79,9776.28,0.22553,0.43795,0.8406,0.43153,0.33663,0.37823,0.19384,2.22058,3.29324,2.08778,0.00492606,0.00492606,0.00492606
80,9900.08,0.22335,0.43363,0.84133,0.4012,0.33998,0.37264,0.18955,2.24461,3.45558,2.09408,0.00492417,0.00492417,0.00492417
81,10023.7,0.22227,0.43251,0.84002,0.47208,0.31236,0.37144,0.19146,2.23094,3.46396,2.08726,0.00492224,0.00492224,0.00492224
82,10147.4,0.22108,0.43598,0.8397,0.36913,0.32862,0.35722,0.18488,2.22693,3.49239,2.08975,0.0049203,0.0049203,0.0049203
83,10271.1,0.21737,0.42355,0.83957,0.34159,0.33704,0.35036,0.17872,2.2301,3.44147,2.09225,0.00491833,0.00491833,0.00491833
84,10394.9,0.22249,0.43165,0.84038,0.46084,0.28024,0.35866,0.18521,2.24078,3.37478,2.0894,0.00491634,0.00491634,0.00491634
85,10518.5,0.2211,0.42994,0.83875,0.34898,0.36829,0.36616,0.1858,2.23322,3.32322,2.07715,0.00491432,0.00491432,0.00491432
86,10642.2,0.22429,0.4301,0.84139,0.35967,0.37432,0.37389,0.19202,2.2229,3.28189,2.08109,0.00491228,0.00491228,0.00491228
87,10765.8,0.21888,0.42967,0.83909,0.34828,0.36543,0.38707,0.19538,2.19862,3.27912,2.07258,0.00491022,0.00491022,0.00491022
88,10889.5,0.21887,0.42346,0.83839,0.33456,0.36525,0.38592,0.19799,2.17789,3.25051,2.0587,0.00490813,0.00490813,0.00490813
89,11013.2,0.21986,0.43204,0.84121,0.36931,0.39322,0.38869,0.19245,2.16835,3.20365,2.05632,0.00490602,0.00490602,0.00490602
90,11136.8,0.21958,0.4302,0.84096,0.3683,0.39971,0.38962,0.18815,2.18863,3.16605,2.06531,0.00490388,0.00490388,0.00490388
91,11260.5,0.21811,0.42697,0.83981,0.37106,0.39197,0.39035,0.18773,2.19453,3.18274,2.06329,0.00490173,0.00490173,0.00490173
92,11384.1,0.2192,0.42626,0.83874,0.36139,0.40412,0.38442,0.18364,2.22363,3.20385,2.07601,0.00489955,0.00489955,0.00489955
93,11507.6,0.21818,0.42723,0.83917,0.39255,0.41033,0.39484,0.18272,2.23166,3.23592,2.08561,0.00489734,0.00489734,0.00489734
94,11631.3,0.21867,0.42874,0.83888,0.35579,0.38774,0.39248,0.18561,2.2195,3.2281,2.08311,0.00489511,0.00489511,0.00489511
95,11754.9,0.21789,0.42993,0.84103,0.39314,0.37818,0.39343,0.19224,2.21834,3.26657,2.08271,0.00489286,0.00489286,0.00489286
96,11878.6,0.21681,0.42572,0.83955,0.40568,0.38442,0.39867,0.19117,2.2147,3.26586,2.07356,0.00489059,0.00489059,0.00489059
97,12002.3,0.21421,0.41936,0.83769,0.45888,0.35761,0.39243,0.18993,2.21075,3.30963,2.07419,0.00488829,0.00488829,0.00488829
98,12126,0.21955,0.42736,0.83985,0.45073,0.3585,0.39406,0.18922,2.20107,3.32368,2.06784,0.00488597,0.00488597,0.00488597
99,12249.8,0.21609,0.42485,0.83831,0.4339,0.37247,0.40076,0.19122,2.18615,3.31019,2.06461,0.00488362,0.00488362,0.00488362
100,12373.5,0.21647,0.42263,0.83891,0.39368,0.38415,0.38516,0.18412,2.17584,3.29773,2.05739,0.00488126,0.00488126,0.00488126
101,12497.3,0.21153,0.41831,0.83727,0.40495,0.38328,0.39313,0.18597,2.16847,3.30057,2.05196,0.00487886,0.00487886,0.00487886
102,12621.1,0.21722,0.42382,0.8385,0.40993,0.38277,0.38995,0.18463,2.16762,3.26997,2.04713,0.00487645,0.00487645,0.00487645
103,12744.8,0.21852,0.42479,0.83855,0.42865,0.38116,0.40044,0.19037,2.16175,3.26113,2.04467,0.00487401,0.00487401,0.00487401
104,12868.5,0.21616,0.42228,0.83814,0.41725,0.38369,0.40309,0.1873,2.15941,3.2613,2.0448,0.00487155,0.00487155,0.00487155
105,12992.3,0.21399,0.41441,0.83659,0.41639,0.38411,0.4045,0.19506,2.15332,3.25464,2.03607,0.00486907,0.00486907,0.00486907
106,13116,0.2162,0.41854,0.83783,0.41152,0.38128,0.40367,0.19262,2.15567,3.24263,2.03966,0.00486656,0.00486656,0.00486656
107,13239.9,0.21469,0.42149,0.83733,0.42412,0.37372,0.40252,0.19137,2.14879,3.23252,2.03155,0.00486403,0.00486403,0.00486403
108,13363.7,0.2176,0.42925,0.84063,0.41248,0.38678,0.40699,0.19458,2.14451,3.21542,2.02562,0.00486148,0.00486148,0.00486148
109,13487.4,0.21373,0.42122,0.83798,0.41789,0.3858,0.40252,0.19186,2.14216,3.20211,2.02281,0.0048589,0.0048589,0.0048589
110,13611.1,0.21468,0.41805,0.83668,0.41352,0.39316,0.40432,0.19254,2.13153,3.18228,2.01647,0.0048563,0.0048563,0.0048563
111,13734.9,0.21304,0.41729,0.83686,0.41869,0.39345,0.40663,0.19472,2.13008,3.15334,2.01297,0.00485368,0.00485368,0.00485368
112,13858.6,0.2113,0.41662,0.83674,0.41985,0.38905,0.409,0.19608,2.12404,3.11699,2.0075,0.00485103,0.00485103,0.00485103
113,13982.6,0.21019,0.41142,0.83763,0.42366,0.39402,0.40913,0.19543,2.12031,3.09841,2.00314,0.00484837,0.00484837,0.00484837
114,14106.4,0.21338,0.42205,0.83734,0.42392,0.3957,0.40799,0.19502,2.11965,3.09786,2.00243,0.00484568,0.00484568,0.00484568
115,14230.2,0.21153,0.41614,0.83666,0.42376,0.39892,0.40615,0.1949,2.12365,3.10333,2.00234,0.00484296,0.00484296,0.00484296
116,14353.9,0.21081,0.41513,0.83694,0.42611,0.40125,0.40383,0.19382,2.12626,3.10754,2.00135,0.00484022,0.00484022,0.00484022
117,14477.5,0.21127,0.4168,0.8377,0.43138,0.40433,0.40933,0.19638,2.12292,3.09962,1.99607,0.00483746,0.00483746,0.00483746
118,14601.4,0.2131,0.41702,0.83832,0.43683,0.42123,0.4254,0.20148,2.13437,3.09621,2.00006,0.00483468,0.00483468,0.00483468
119,14725.3,0.21068,0.4131,0.83744,0.42584,0.42127,0.4227,0.20212,2.131,3.09051,1.99464,0.00483188,0.00483188,0.00483188
120,14849.2,0.21257,0.41555,0.83887,0.41892,0.41554,0.42494,0.20063,2.12785,3.08295,1.99024,0.00482905,0.00482905,0.00482905
121,14972.9,0.208,0.40856,0.83646,0.40092,0.40913,0.42464,0.20067,2.12071,3.07138,1.98291,0.0048262,0.0048262,0.0048262
122,15096.6,0.2089,0.41465,0.83675,0.40015,0.41193,0.42641,0.20076,2.11885,3.06642,1.98147,0.00482332,0.00482332,0.00482332
123,15220.4,0.20618,0.41163,0.83552,0.40178,0.4082,0.42668,0.20049,2.11408,3.06388,1.98081,0.00482043,0.00482043,0.00482043
124,15344.1,0.21158,0.4187,0.83776,0.39516,0.40181,0.42377,0.19922,2.1104,3.0557,1.97985,0.00481751,0.00481751,0.00481751
125,15467.9,0.20934,0.41693,0.83642,0.3926,0.39956,0.42429,0.19864,2.1012,3.04775,1.97384,0.00481457,0.00481457,0.00481457
126,15591.6,0.21216,0.40875,0.83754,0.39984,0.40302,0.42414,0.19742,2.10086,3.05185,1.97631,0.0048116,0.0048116,0.0048116
127,15715.4,0.20817,0.40954,0.83625,0.40134,0.40427,0.42447,0.19848,2.09798,3.05042,1.97404,0.00480862,0.00480862,0.00480862
128,15839.1,0.20897,0.40803,0.83586,0.38803,0.40492,0.42281,0.19783,2.10023,3.04486,1.97834,0.00480561,0.00480561,0.00480561
129,15962.8,0.20841,0.40418,0.83603,0.40104,0.41042,0.42958,0.19827,2.09726,3.03604,1.97549,0.00480257,0.00480257,0.00480257
130,16086.6,0.2092,0.41038,0.83657,0.40649,0.40759,0.42713,0.19913,2.09499,3.03793,1.97354,0.00479952,0.00479952,0.00479952
131,16210.4,0.20899,0.4106,0.83587,0.40242,0.41101,0.4218,0.19822,2.09908,3.04739,1.97724,0.00479644,0.00479644,0.00479644
132,16334.2,0.20907,0.40633,0.83607,0.38887,0.41359,0.41975,0.19611,2.09809,3.04191,1.97626,0.00479334,0.00479334,0.00479334
133,16458.1,0.20918,0.41199,0.83739,0.39531,0.41136,0.42496,0.1964,2.09807,3.04342,1.97715,0.00479022,0.00479022,0.00479022
134,16581.9,0.20772,0.4081,0.83597,0.39223,0.41527,0.42248,0.19486,2.09945,3.05224,1.97833,0.00478708,0.00478708,0.00478708
135,16705.7,0.20594,0.40458,0.83578,0.39055,0.41208,0.41991,0.19431,2.09934,3.05751,1.97734,0.00478391,0.00478391,0.00478391
136,16829.6,0.207,0.40952,0.83525,0.39061,0.4075,0.41666,0.19212,2.10643,3.06611,1.98166,0.00478072,0.00478072,0.00478072
137,16953.5,0.20774,0.4039,0.83474,0.38778,0.40443,0.41648,0.19203,2.11134,3.06886,1.98418,0.00477751,0.00477751,0.00477751
138,17077.3,0.20521,0.40166,0.83458,0.38507,0.4004,0.41391,0.19011,2.11486,3.0669,1.9851,0.00477428,0.00477428,0.00477428
139,17201.1,0.20633,0.40372,0.83553,0.38009,0.3937,0.4111,0.19378,2.1178,3.06266,1.98551,0.00477102,0.00477102,0.00477102
140,17325,0.20672,0.40767,0.8351,0.38124,0.3968,0.41353,0.19368,2.12181,3.05735,1.98664,0.00476775,0.00476775,0.00476775
141,17448.8,0.20661,0.40194,0.83472,0.37736,0.39479,0.41732,0.19477,2.12636,3.05947,1.988,0.00476445,0.00476445,0.00476445
142,17572.9,0.20495,0.40092,0.83562,0.37384,0.39378,0.4113,0.19481,2.12586,3.05608,1.98758,0.00476113,0.00476113,0.00476113
143,17696.8,0.20311,0.40146,0.83561,0.38276,0.39378,0.40999,0.19213,2.12952,3.05369,1.98943,0.00475778,0.00475778,0.00475778
144,17820.6,0.20638,0.40294,0.83449,0.38388,0.39378,0.41054,0.19228,2.13638,3.05655,1.99416,0.00475442,0.00475442,0.00475442
145,17944.4,0.20641,0.40258,0.83536,0.40816,0.39805,0.41168,0.19123,2.14084,3.05988,1.99854,0.00475103,0.00475103,0.00475103
146,18068.1,0.20618,0.40451,0.83583,0.40224,0.3936,0.41217,0.19403,2.14095,3.05672,2.00064,0.00474762,0.00474762,0.00474762
147,18191.8,0.20518,0.40162,0.8346,0.39668,0.39359,0.40825,0.19183,2.14152,3.06167,2.00268,0.00474419,0.00474419,0.00474419
148,18342.7,0.2072,0.40418,0.83505,0.41329,0.37817,0.40864,0.19242,2.14191,3.06177,2.005,0.00474073,0.00474073,0.00474073
149,18469.9,0.20301,0.39991,0.83397,0.41263,0.38248,0.40887,0.19136,2.14396,3.07401,2.00833,0.00473726,0.00473726,0.00473726
150,18594.4,0.20641,0.40268,0.83453,0.41013,0.37879,0.40448,0.19076,2.14244,3.08135,2.00941,0.00473376,0.00473376,0.00473376
151,18718.7,0.2062,0.40308,0.83539,0.41094,0.37841,0.407,0.19196,2.14264,3.0782,2.01063,0.00473024,0.00473024,0.00473024
152,18843,0.20513,0.39753,0.8346,0.40276,0.37492,0.40233,0.19048,2.14466,3.07794,2.01371,0.0047267,0.0047267,0.0047267
153,18967.2,0.20489,0.39708,0.83429,0.40454,0.37563,0.40408,0.19261,2.14409,3.07108,2.01307,0.00472314,0.00472314,0.00472314
154,19091.4,0.20619,0.39994,0.836,0.4095,0.37789,0.40408,0.19186,2.14352,3.06727,2.01332,0.00471955,0.00471955,0.00471955
155,19215.5,0.20272,0.39727,0.83289,0.39443,0.37236,0.40233,0.19229,2.14718,3.06263,2.01703,0.00471595,0.00471595,0.00471595
156,19339.7,0.20249,0.39767,0.8348,0.39225,0.37559,0.39862,0.18979,2.14831,3.05524,2.01909,0.00471232,0.00471232,0.00471232
157,19463.9,0.20348,0.39931,0.83396,0.38971,0.37719,0.3966,0.19003,2.14717,3.0483,2.02092,0.00470867,0.00470867,0.00470867
158,19588.2,0.2057,0.3974,0.83499,0.39554,0.37916,0.39781,0.1919,2.1489,3.04865,2.02357,0.004705,0.004705,0.004705
159,19712.6,0.20487,0.39947,0.83512,0.40375,0.38342,0.39891,0.19371,2.14606,3.0381,2.02101,0.00470131,0.00470131,0.00470131
160,19836.9,0.20489,0.39756,0.8349,0.40462,0.38578,0.3963,0.19123,2.14709,3.03028,2.02143,0.00469759,0.00469759,0.00469759
161,19961.2,0.20703,0.4025,0.83525,0.3982,0.37343,0.39691,0.19199,2.15131,3.02685,2.02226,0.00469386,0.00469386,0.00469386
162,20085.5,0.20148,0.39839,0.83459,0.39656,0.37625,0.3934,0.18855,2.15329,3.02886,2.02282,0.0046901,0.0046901,0.0046901
163,20209.9,0.2032,0.40226,0.8342,0.42045,0.38276,0.40286,0.18637,2.15885,3.02709,2.02216,0.00468632,0.00468632,0.00468632
164,20334.2,0.20412,0.3965,0.8339,0.4277,0.37879,0.40706,0.18986,2.18017,3.02594,2.02239,0.00468253,0.00468253,0.00468253
165,20458.7,0.20528,0.4018,0.83534,0.46572,0.38731,0.417,0.18881,2.20285,3.03092,2.02787,0.0046787,0.0046787,0.0046787
166,20596,0.20489,0.40391,0.83559,0.4435,0.38,0.40858,0.1872,2.21968,3.03241,2.03282,0.00467486,0.00467486,0.00467486
167,20720.1,0.20158,0.391,0.83443,0.44241,0.3869,0.40837,0.18541,2.2304,3.04022,2.03779,0.004671,0.004671,0.004671
168,20844.3,0.20536,0.39744,0.83416,0.43725,0.39119,0.40366,0.18464,2.23827,3.05342,2.04179,0.00466712,0.00466712,0.00466712
169,20968.8,0.20151,0.39409,0.83463,0.45638,0.37727,0.40785,0.18601,2.24462,3.06076,2.04532,0.00466321,0.00466321,0.00466321
170,21093,0.19965,0.39136,0.83164,0.46125,0.3685,0.40039,0.18491,2.25144,3.06888,2.04904,0.00465928,0.00465928,0.00465928
171,21217.2,0.20052,0.39269,0.83302,0.45517,0.37257,0.39924,0.1827,2.25961,3.07089,2.05233,0.00465534,0.00465534,0.00465534
172,21341.5,0.20193,0.39708,0.83419,0.45825,0.36651,0.38879,0.18275,2.26159,3.07381,2.05386,0.00465137,0.00465137,0.00465137
173,21465.8,0.20155,0.39465,0.83434,0.45962,0.36707,0.38744,0.18394,2.26658,3.0796,2.05801,0.00464738,0.00464738,0.00464738
174,21590.3,0.20183,0.3969,0.83429,0.45953,0.36685,0.38418,0.18205,2.27274,3.08721,2.06315,0.00464337,0.00464337,0.00464337
175,21714.6,0.1984,0.39009,0.83338,0.46225,0.3629,0.38495,0.18185,2.28064,3.10214,2.0681,0.00463934,0.00463934,0.00463934
176,21839.1,0.20163,0.40142,0.83433,0.46132,0.36403,0.38043,0.18156,2.28559,3.11532,2.07321,0.00463528,0.00463528,0.00463528
177,21963.5,0.20003,0.39538,0.83449,0.4548,0.35635,0.37475,0.17889,2.29078,3.12767,2.07705,0.00463121,0.00463121,0.00463121
178,22087.7,0.20105,0.39153,0.83386,0.45229,0.34447,0.37394,0.17945,2.29333,3.13112,2.07798,0.00462712,0.00462712,0.00462712
179,22212.1,0.19983,0.3933,0.83349,0.45102,0.34233,0.37446,0.17668,2.29712,3.13803,2.07795,0.004623,0.004623,0.004623
180,22336.4,0.2005,0.39139,0.83242,0.45448,0.33647,0.37088,0.17594,2.3024,3.14852,2.07983,0.00461887,0.00461887,0.00461887
181,22460.7,0.2039,0.39795,0.83502,0.45465,0.33752,0.37282,0.17556,2.30326,3.15465,2.08086,0.00461471,0.00461471,0.00461471
182,22585,0.20105,0.39578,0.83482,0.4511,0.338,0.37222,0.17626,2.30041,3.16218,2.08081,0.00461054,0.00461054,0.00461054
183,22709.3,0.19876,0.39459,0.83331,0.45377,0.34485,0.37386,0.17576,2.29934,3.16605,2.0822,0.00460634,0.00460634,0.00460634
184,22833.6,0.2,0.38798,0.8332,0.44845,0.34793,0.37222,0.17598,2.29849,3.1635,2.08263,0.00460212,0.00460212,0.00460212
