epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,373.411,0.29412,0.61144,0.84196,0.71293,0.67022,0.75587,0.5684,0.85447,1.14944,0.97172,0.00499175,0.00499175,0.00499175
28,387.214,0.30108,0.60749,0.84315,0.74047,0.67331,0.7735,0.5793,0.90409,1.11785,0.97096,0.0049911,0.0049911,0.0049911
29,401.003,0.29274,0.59152,0.83832,0.866,0.6777,0.86681,0.6735,0.77559,0.95103,0.94147,0.00499043,0.00499043,0.00499043
30,414.917,0.28827,0.55604,0.83871,0.78668,0.73665,0.82115,0.61503,0.91759,1.09208,0.96513,0.00498974,0.00498974,0.00498974
31,428.74,0.29217,0.58606,0.83942,0.77783,0.71719,0.83436,0.65942,0.80718,0.93823,0.9625,0.00498902,0.00498902,0.00498902
32,442.569,0.29732,0.58138,0.83995,0.78776,0.67887,0.79677,0.62143,0.90438,0.94916,0.94367,0.00498827,0.00498827,0.00498827
33,456.346,0.28799,0.5546,0.83862,0.67449,0.73856,0.76827,0.58375,0.85867,0.971,0.95542,0.0049875,0.0049875,0.0049875
34,470.151,0.28104,0.5757,0.8378,0.77651,0.63427,0.74759,0.58964,0.83461,1.07634,0.95699,0.00498671,0.00498671,0.00498671
35,483.986,0.2877,0.5445,0.8364,0.62563,0.5515,0.62247,0.22371,2.46346,1.78655,1.66784,0.00498589,0.00498589,0.00498589
36,497.755,0.28051,0.54878,0.8358,0.71063,0.70866,0.82974,0.62283,0.83926,1.0132,1.00693,0.00498505,0.00498505,0.00498505
37,511.566,0.28111,0.54836,0.83177,0.71809,0.80724,0.82097,0.59531,0.99431,1.08777,1.00582,0.00498419,0.00498419,0.00498419
38,525.449,0.27564,0.54917,0.83497,0.86085,0.69704,0.82548,0.60009,0.87789,0.99496,0.98657,0.0049833,0.0049833,0.0049833
39,539.215,0.27754,0.54613,0.83414,0.71978,0.68777,0.77537,0.47882,1.17084,1.34405,1.11999,0.00498238,0.00498238,0.00498238
40,553.056,0.27541,0.54776,0.83199,0.69507,0.7495,0.80602,0.62844,0.85535,1.0249,0.96887,0.00498145,0.00498145,0.00498145
41,566.941,0.28161,0.55933,0.83371,0.79623,0.70981,0.77945,0.58249,0.86061,1.15567,0.98638,0.00498048,0.00498048,0.00498048
42,580.806,0.28126,0.5631,0.83375,0.5568,0.28271,0.31048,0.22988,1.73077,3.34328,1.54881,0.0049795,0.0049795,0.0049795
43,594.651,0.28684,0.53912,0.83704,0.6773,0.70517,0.72157,0.49357,1.16724,1.22867,1.1158,0.00497849,0.00497849,0.00497849
44,608.589,0.27857,0.52645,0.83155,0.70794,0.80668,0.82824,0.62527,0.8304,0.98029,0.99548,0.00497745,0.00497745,0.00497745
45,622.446,0.2782,0.5465,0.83483,0.79805,0.75405,0.84879,0.6585,0.73139,0.98746,0.93122,0.00497639,0.00497639,0.00497639
46,636.237,0.27459,0.54485,0.83571,0.76294,0.79192,0.85701,0.67595,0.7356,0.89524,0.93483,0.00497531,0.00497531,0.00497531
47,650.178,0.27696,0.52698,0.83368,0.76317,0.85522,0.86953,0.67687,0.75103,0.90652,0.91008,0.0049742,0.0049742,0.0049742
48,664.064,0.26633,0.51338,0.83113,0.79069,0.78774,0.86583,0.70319,0.67237,0.90955,0.9115,0.00497307,0.00497307,0.00497307
49,678.11,0.26102,0.51703,0.83081,0.70481,0.67971,0.78356,0.61607,0.73161,1.0945,0.927,0.00497191,0.00497191,0.00497191
50,691.913,0.26927,0.52427,0.83008,0.78823,0.73484,0.81418,0.60772,0.85052,1.01529,0.96501,0.00497073,0.00497073,0.00497073
51,705.78,0.26932,0.51502,0.83209,0.78436,0.77857,0.85644,0.68754,0.72178,0.91016,0.93638,0.00496953,0.00496953,0.00496953
52,719.628,0.2596,0.51647,0.8341,0.65858,0.7542,0.77633,0.47868,1.29473,3.84732,1.16454,0.0049683,0.0049683,0.0049683
53,733.408,0.26708,0.52916,0.8361,0.63018,0.66754,0.74372,0.57051,0.85789,1.01573,1.01423,0.00496705,0.00496705,0.00496705
54,747.23,0.27359,0.52851,0.83564,0.74149,0.73123,0.78287,0.53385,1.04423,1.09437,1.04758,0.00496577,0.00496577,0.00496577
55,761.112,0.26575,0.50608,0.83146,0.77692,0.76269,0.84527,0.66519,0.78788,0.87436,0.98522,0.00496447,0.00496447,0.00496447
56,774.924,0.2667,0.49925,0.82899,0.80186,0.7297,0.86455,0.70342,0.6784,0.81213,0.91589,0.00496315,0.00496315,0.00496315
57,788.846,0.26171,0.49456,0.83092,0.78112,0.76504,0.86359,0.68886,0.70654,0.91672,0.93729,0.0049618,0.0049618,0.0049618
58,802.629,0.2667,0.49855,0.83162,0.90365,0.77313,0.88214,0.71071,0.75272,0.78531,0.93017,0.00496042,0.00496042,0.00496042
59,816.597,0.25606,0.48398,0.8285,0.79604,0.68851,0.83558,0.66767,0.73638,0.94496,0.95715,0.00495903,0.00495903,0.00495903
60,830.407,0.25994,0.48968,0.82727,0.82302,0.72654,0.84579,0.66187,0.77511,0.85338,0.94357,0.00495761,0.00495761,0.00495761
61,844.354,0.25058,0.48057,0.8268,0.81801,0.75961,0.85442,0.67795,0.74722,0.91698,0.9512,0.00495616,0.00495616,0.00495616
62,858.171,0.26018,0.50574,0.83292,0.72128,0.75714,0.82095,0.62912,0.81313,0.96387,1.00272,0.00495469,0.00495469,0.00495469
63,871.991,0.25065,0.49548,0.82817,0.75467,0.69844,0.77003,0.57075,0.89382,0.98435,1.00346,0.0049532,0.0049532,0.0049532
64,885.828,0.2569,0.49229,0.8331,0.79702,0.73258,0.86071,0.67953,0.77548,0.85936,0.96054,0.00495168,0.00495168,0.00495168
65,899.669,0.25842,0.48969,0.83026,0.77407,0.75939,0.87103,0.69449,0.73007,0.89843,0.93276,0.00495014,0.00495014,0.00495014
66,913.548,0.26576,0.517,0.8346,0.81044,0.71324,0.82662,0.67391,0.68017,0.88469,0.91073,0.00494858,0.00494858,0.00494858
67,927.416,0.2599,0.50423,0.83257,0.7809,0.75664,0.84967,0.66462,0.76207,0.96972,0.96381,0.00494699,0.00494699,0.00494699
68,941.265,0.26203,0.49094,0.83023,0.77366,0.76606,0.86934,0.69537,0.70562,0.83452,0.9517,0.00494538,0.00494538,0.00494538
69,955.062,0.2559,0.49486,0.82798,0.77018,0.74152,0.81441,0.57612,0.96897,1.04402,1.01943,0.00494374,0.00494374,0.00494374
70,968.869,0.25632,0.48423,0.82901,0.82785,0.70899,0.81516,0.61311,0.86073,1.08622,0.99292,0.00494208,0.00494208,0.00494208
71,982.697,0.24946,0.4795,0.82716,0.70383,0.77205,0.82765,0.65342,0.7714,0.91219,0.98904,0.00494039,0.00494039,0.00494039
72,996.48,0.25441,0.4972,0.8315,0.78849,0.69202,0.81197,0.62073,0.8372,0.97747,0.98264,0.00493869,0.00493869,0.00493869
73,1010.43,0.2577,0.49902,0.8328,0.79316,0.71545,0.83288,0.65246,0.73566,0.91568,0.9462,0.00493695,0.00493695,0.00493695
74,1024.3,0.25784,0.48221,0.8317,0.72131,0.81422,0.86704,0.69613,0.70359,0.84514,0.9307,0.0049352,0.0049352,0.0049352
75,1038.48,0.26119,0.49675,0.833,0.76182,0.72782,0.86912,0.69962,0.69015,0.86387,0.934,0.00493342,0.00493342,0.00493342
76,1052.51,0.25347,0.47525,0.83053,0.81937,0.87823,0.91384,0.74809,0.68914,0.70691,0.92629,0.00493162,0.00493162,0.00493162
77,1066.76,0.25266,0.49598,0.8293,0.7037,0.81987,0.83542,0.61754,0.84399,0.94014,0.97459,0.00492979,0.00492979,0.00492979
78,1080.68,0.25428,0.49173,0.82957,0.78998,0.81038,0.87193,0.70558,0.73551,0.87915,0.95488,0.00492794,0.00492794,0.00492794
79,1094.56,0.25549,0.48381,0.82939,0.78459,0.73479,0.8442,0.66176,0.75162,0.93432,0.97337,0.00492606,0.00492606,0.00492606
80,1108.35,0.25283,0.46641,0.82951,0.63379,0.67083,0.73121,0.55607,0.82777,1.2429,1.02651,0.00492417,0.00492417,0.00492417
81,1122.19,0.25874,0.48845,0.82893,0.60809,0.21153,0.21952,0.1645,1.96401,69.9309,2.27238,0.00492224,0.00492224,0.00492224
82,1136.07,0.25154,0.47334,0.82495,0.86849,0.75583,0.87896,0.65353,0.85684,0.88917,0.98584,0.0049203,0.0049203,0.0049203
83,1149.9,0.24507,0.46254,0.82557,0.74683,0.81254,0.8393,0.66737,0.70798,0.84223,0.93573,0.00491833,0.00491833,0.00491833
84,1163.82,0.24584,0.45723,0.82578,0.71481,0.70762,0.77889,0.62581,0.73755,0.95618,0.96964,0.00491634,0.00491634,0.00491634
85,1177.81,0.2434,0.45554,0.82721,0.72043,0.74782,0.8241,0.60298,0.91394,0.92957,1.06564,0.00491432,0.00491432,0.00491432
86,1191.73,0.24527,0.48713,0.82792,0.85835,0.67919,0.85892,0.69607,0.7022,0.91821,0.93571,0.00491228,0.00491228,0.00491228
87,1205.57,0.24229,0.46431,0.82798,0.73409,0.76679,0.82025,0.5731,1.03482,0.98782,1.13502,0.00491022,0.00491022,0.00491022
88,1219.48,0.25325,0.46733,0.82637,0.80831,0.75398,0.8365,0.69099,0.70589,0.79252,0.94721,0.00490813,0.00490813,0.00490813
89,1233.28,0.25526,0.47785,0.82879,0.75225,0.84287,0.89608,0.71257,0.75644,0.78959,0.9681,0.00490602,0.00490602,0.00490602
90,1247.25,0.24426,0.46537,0.82657,0.84603,0.80799,0.87557,0.73222,0.66121,0.67762,0.91947,0.00490388,0.00490388,0.00490388
91,1261.06,0.25657,0.47505,0.82869,0.76996,0.79869,0.85945,0.67332,0.74561,0.79021,0.9652,0.00490173,0.00490173,0.00490173
92,1274.83,0.24736,0.44466,0.82734,0.7897,0.76263,0.85482,0.68125,0.68438,0.83993,0.92797,0.00489955,0.00489955,0.00489955
93,1288.75,0.2478,0.46629,0.8283,0.72128,0.73826,0.80092,0.6313,0.69002,0.92145,0.93714,0.00489734,0.00489734,0.00489734
94,1302.55,0.24574,0.46118,0.82629,0.85137,0.82573,0.873,0.68296,0.75982,0.76459,0.94366,0.00489511,0.00489511,0.00489511
95,1316.42,0.24318,0.45849,0.82897,0.85046,0.74212,0.85617,0.66764,0.74407,0.8954,0.95277,0.00489286,0.00489286,0.00489286
96,1330.25,0.2468,0.45895,0.82496,0.76856,0.79552,0.86393,0.70046,0.70218,0.84563,0.93819,0.00489059,0.00489059,0.00489059
97,1344.09,0.23924,0.4527,0.82373,0.75394,0.80262,0.84615,0.6591,0.75314,0.97908,0.99597,0.00488829,0.00488829,0.00488829
98,1357.93,0.24214,0.44629,0.82789,0.84941,0.81065,0.89025,0.73097,0.63825,0.77184,0.91579,0.00488597,0.00488597,0.00488597
99,1371.75,0.24738,0.44942,0.82492,0.83434,0.85274,0.90547,0.73765,0.67464,0.72034,0.93681,0.00488362,0.00488362,0.00488362
100,1385.61,0.24606,0.467,0.82678,0.65293,0.67375,0.72156,0.53586,0.91101,1.15377,1.02222,0.00488126,0.00488126,0.00488126
101,1399.53,0.25517,0.47141,0.83298,0.77429,0.68341,0.81547,0.65331,0.75009,0.89157,0.94468,0.00487886,0.00487886,0.00487886
102,1413.39,0.24456,0.46533,0.82876,0.83262,0.7971,0.88623,0.71016,0.76157,0.74836,0.95742,0.00487645,0.00487645,0.00487645
103,1427.29,0.24133,0.43853,0.82339,0.79055,0.81966,0.86392,0.68056,0.7187,0.7812,0.96075,0.00487401,0.00487401,0.00487401
104,1441.62,0.23921,0.44303,0.82818,0.82388,0.84026,0.90084,0.73014,0.67953,0.71418,0.92175,0.00487155,0.00487155,0.00487155
105,1455.71,0.24481,0.46561,0.82698,0.82513,0.80684,0.87433,0.69352,0.68883,0.77683,0.92486,0.00486907,0.00486907,0.00486907
106,1469.54,0.25067,0.46429,0.82605,0.82385,0.78327,0.86603,0.68604,0.73358,0.81354,0.94291,0.00486656,0.00486656,0.00486656
107,1483.48,0.23683,0.45448,0.82726,0.77201,0.79255,0.84754,0.68719,0.69384,0.87062,0.96035,0.00486403,0.00486403,0.00486403
108,1497.32,0.24906,0.47008,0.83338,0.82288,0.87094,0.90948,0.74697,0.69794,0.64276,0.92591,0.00486148,0.00486148,0.00486148
109,1511.12,0.2431,0.45119,0.82478,0.71521,0.78339,0.82705,0.65001,0.77073,0.7918,0.96509,0.0048589,0.0048589,0.0048589
110,1524.93,0.23653,0.43553,0.82783,0.83642,0.80646,0.91988,0.75454,0.6707,0.70984,0.92512,0.0048563,0.0048563,0.0048563
111,1539.22,0.23632,0.44598,0.82592,0.77519,0.85789,0.8881,0.73856,0.64068,0.76781,0.92802,0.00485368,0.00485368,0.00485368
112,1553.08,0.2417,0.44543,0.82849,0.72426,0.76906,0.83475,0.67335,0.67706,0.82397,0.93899,0.00485103,0.00485103,0.00485103
113,1566.98,0.23008,0.44027,0.82639,0.85957,0.74097,0.84808,0.70587,0.65531,0.80968,0.93476,0.00484837,0.00484837,0.00484837
114,1580.81,0.22862,0.42517,0.82271,0.81198,0.83791,0.90091,0.7205,0.70929,0.82554,0.94182,0.00484568,0.00484568,0.00484568
115,1594.68,0.23758,0.44994,0.83012,0.84461,0.78988,0.88043,0.71788,0.67309,0.82849,0.96128,0.00484296,0.00484296,0.00484296
116,1608.5,0.24977,0.45948,0.83138,0.80433,0.70457,0.83743,0.67767,0.70811,0.87198,0.95637,0.00484022,0.00484022,0.00484022
117,1622.33,0.24443,0.45054,0.82616,0.81802,0.80231,0.85403,0.7134,0.65069,0.7359,0.92476,0.00483746,0.00483746,0.00483746
118,1636.25,0.23327,0.44165,0.82445,0.86017,0.81209,0.88084,0.69986,0.72478,0.74593,0.92233,0.00483468,0.00483468,0.00483468
119,1650.08,0.24349,0.44027,0.82901,0.83236,0.84296,0.88816,0.73322,0.68268,0.68131,0.91943,0.00483188,0.00483188,0.00483188
120,1663.91,0.23669,0.45662,0.82903,0.79871,0.85821,0.9069,0.72817,0.756,0.74394,0.95656,0.00482905,0.00482905,0.00482905
121,1677.74,0.23316,0.44458,0.82604,0.72961,0.75692,0.84409,0.68925,0.67383,0.88662,0.94105,0.0048262,0.0048262,0.0048262
122,1691.52,0.23882,0.44088,0.82435,0.81547,0.83938,0.89526,0.7428,0.63562,0.67685,0.90633,0.00482332,0.00482332,0.00482332
123,1705.35,0.24015,0.45262,0.82592,0.82423,0.8048,0.89441,0.7063,0.71963,0.80576,0.95742,0.00482043,0.00482043,0.00482043
124,1719.21,0.23613,0.44117,0.82676,0.79757,0.79343,0.86224,0.68801,0.68453,0.83603,0.96041,0.00481751,0.00481751,0.00481751
125,1733.08,0.2298,0.43675,0.82498,0.80803,0.84326,0.90093,0.73956,0.66605,0.72958,0.93294,0.00481457,0.00481457,0.00481457
126,1746.9,0.24085,0.4454,0.82767,0.88662,0.77773,0.90929,0.7405,0.649,0.77259,0.921,0.0048116,0.0048116,0.0048116
127,1760.78,0.23159,0.43432,0.82624,0.85982,0.77384,0.88732,0.72165,0.69469,0.69078,0.94698,0.00480862,0.00480862,0.00480862
128,1774.59,0.2435,0.43248,0.82766,0.79113,0.80188,0.86322,0.68588,0.72245,0.83818,0.97441,0.00480561,0.00480561,0.00480561
129,1788.38,0.239,0.42927,0.82444,0.80715,0.82451,0.88804,0.72752,0.69472,0.79965,0.92783,0.00480257,0.00480257,0.00480257
130,1802.24,0.23695,0.43945,0.82726,0.84469,0.85243,0.91657,0.74945,0.64147,0.68314,0.9106,0.00479952,0.00479952,0.00479952
131,1816.07,0.23297,0.4448,0.82553,0.81381,0.80984,0.91132,0.7329,0.71281,0.79886,0.93322,0.00479644,0.00479644,0.00479644
132,1829.84,0.23752,0.44604,0.82643,0.68894,0.80562,0.84583,0.67326,0.74548,0.83005,0.95295,0.00479334,0.00479334,0.00479334
133,1843.59,0.23137,0.44904,0.82472,0.81733,0.7963,0.89208,0.73689,0.657,0.7575,0.92561,0.00479022,0.00479022,0.00479022
134,1857.42,0.23835,0.45396,0.82647,0.7398,0.61762,0.67194,0.45454,1.07838,1.19681,1.07968,0.00478708,0.00478708,0.00478708
135,1871.22,0.24084,0.45114,0.82868,0.87336,0.83799,0.89557,0.73408,0.68547,0.72226,0.92822,0.00478391,0.00478391,0.00478391
136,1885.1,0.23843,0.44471,0.82725,0.84163,0.72245,0.83429,0.59894,0.89913,0.93501,1.04917,0.00478072,0.00478072,0.00478072
137,1898.9,0.23304,0.42861,0.82429,0.80336,0.77001,0.84861,0.65252,0.79892,0.83295,0.96147,0.00477751,0.00477751,0.00477751
138,1912.73,0.23085,0.42683,0.82529,0.8505,0.81486,0.89496,0.74828,0.61583,0.737,0.92141,0.00477428,0.00477428,0.00477428
139,1926.57,0.22939,0.4368,0.82256,0.83849,0.85378,0.91224,0.7463,0.67655,0.74212,0.95751,0.00477102,0.00477102,0.00477102
140,1940.43,0.23106,0.4098,0.82135,0.80785,0.82042,0.88066,0.70699,0.66956,0.82503,0.94021,0.00476775,0.00476775,0.00476775
141,1954.24,0.23554,0.43004,0.82394,0.84003,0.79613,0.87551,0.69142,0.76699,0.81224,0.99257,0.00476445,0.00476445,0.00476445
142,1968.14,0.23513,0.44452,0.82839,0.89086,0.73338,0.88264,0.71364,0.69725,0.79509,0.96663,0.00476113,0.00476113,0.00476113
143,1981.96,0.23096,0.43816,0.8285,0.74288,0.7233,0.78187,0.62639,0.70305,1.09093,0.95925,0.00475778,0.00475778,0.00475778
144,1995.76,0.23477,0.44006,0.8256,0.8454,0.84186,0.88226,0.70479,0.7095,0.78064,0.92921,0.00475442,0.00475442,0.00475442
145,2009.56,0.2353,0.43937,0.82307,0.85552,0.74031,0.88774,0.73621,0.6423,0.83107,0.93442,0.00475103,0.00475103,0.00475103
146,2023.39,0.23257,0.43172,0.82458,0.85081,0.76057,0.85708,0.67719,0.69177,0.78316,0.95298,0.00474762,0.00474762,0.00474762
147,2037.24,0.23109,0.43052,0.82098,0.83568,0.80806,0.89742,0.75572,0.64321,0.75508,0.92633,0.00474419,0.00474419,0.00474419
148,2051.19,0.22853,0.43509,0.82646,0.75615,0.87457,0.89249,0.71823,0.70164,0.76734,0.92394,0.00474073,0.00474073,0.00474073
149,2065.02,0.23024,0.42229,0.82513,0.86386,0.77715,0.87973,0.71661,0.72753,0.78029,0.95996,0.00473726,0.00473726,0.00473726
150,2078.8,0.23032,0.41498,0.82848,0.846,0.75945,0.85724,0.6503,0.78958,0.81601,0.95597,0.00473376,0.00473376,0.00473376
151,2092.65,0.22986,0.42266,0.8229,0.87666,0.76693,0.89313,0.73981,0.66224,0.78116,0.91118,0.00473024,0.00473024,0.00473024
152,2106.43,0.22681,0.42567,0.82364,0.81089,0.77692,0.87518,0.73081,0.64581,0.82031,0.92411,0.0047267,0.0047267,0.0047267
153,2120.31,0.22858,0.43027,0.82396,0.75469,0.82038,0.88436,0.73784,0.6519,0.76059,0.93034,0.00472314,0.00472314,0.00472314
154,2134.13,0.22651,0.4205,0.82568,0.72736,0.76446,0.84857,0.67273,0.71878,0.86032,0.9613,0.00471955,0.00471955,0.00471955
155,2147.94,0.22903,0.42528,0.82378,0.84715,0.77274,0.89416,0.72117,0.71157,0.74728,0.93261,0.00471595,0.00471595,0.00471595
156,2161.75,0.23145,0.44018,0.827,0.79655,0.69412,0.80099,0.65576,0.7338,0.96943,0.97357,0.00471232,0.00471232,0.00471232
157,2175.58,0.23068,0.44453,0.82382,0.78048,0.7707,0.83825,0.68172,0.65904,0.87164,0.91987,0.00470867,0.00470867,0.00470867
158,2189.43,0.23208,0.42781,0.82221,0.80155,0.80623,0.87972,0.70982,0.66684,0.74709,0.92704,0.004705,0.004705,0.004705
159,2203.25,0.23,0.41497,0.826,0.82084,0.77053,0.89146,0.74419,0.64047,0.72173,0.93048,0.00470131,0.00470131,0.00470131
160,2217.07,0.22191,0.41338,0.82415,0.88957,0.8301,0.8951,0.75197,0.62596,0.7394,0.90618,0.00469759,0.00469759,0.00469759
161,2230.91,0.22457,0.41732,0.82705,0.81323,0.74002,0.84499,0.69038,0.65486,0.85625,0.94021,0.00469386,0.00469386,0.00469386
162,2244.73,0.2309,0.41041,0.82419,0.75927,0.84063,0.88497,0.7239,0.6641,0.77422,0.9201,0.0046901,0.0046901,0.0046901
163,2258.56,0.23449,0.40936,0.82766,0.84296,0.87151,0.90454,0.74028,0.65862,0.69833,0.92368,0.00468632,0.00468632,0.00468632
164,2272.42,0.23501,0.42259,0.82467,0.81788,0.77607,0.85594,0.68069,0.71753,0.78371,0.94735,0.00468253,0.00468253,0.00468253
165,2286.32,0.23597,0.41705,0.82418,0.85278,0.77397,0.88802,0.72113,0.69138,0.76144,0.94238,0.0046787,0.0046787,0.0046787
166,2300.12,0.22993,0.4254,0.82209,0.82328,0.70338,0.8623,0.69983,0.67239,0.7769,0.9319,0.00467486,0.00467486,0.00467486
167,2314,0.22597,0.4182,0.82353,0.82596,0.82315,0.91399,0.70593,0.74658,0.72374,0.97244,0.004671,0.004671,0.004671
168,2327.82,0.23438,0.43209,0.82607,0.83433,0.7907,0.88381,0.71187,0.6885,0.72448,0.93955,0.00466712,0.00466712,0.00466712
169,2341.64,0.22548,0.4266,0.82541,0.79536,0.76677,0.8375,0.67527,0.68573,0.7937,0.91256,0.00466321,0.00466321,0.00466321
170,2355.46,0.22841,0.4241,0.823,0.82018,0.7221,0.8636,0.68756,0.69035,0.85637,0.93067,0.00465928,0.00465928,0.00465928
171,2369.41,0.22333,0.41823,0.822,0.85955,0.79228,0.8748,0.72285,0.62744,0.78946,0.92783,0.00465534,0.00465534,0.00465534
172,2383.27,0.22211,0.41125,0.8214,0.84267,0.81424,0.89594,0.74377,0.63569,0.76073,0.90126,0.00465137,0.00465137,0.00465137
173,2397.11,0.23331,0.4246,0.82462,0.75833,0.8226,0.85623,0.69229,0.69422,0.79072,0.94827,0.00464738,0.00464738,0.00464738
174,2411,0.224,0.41644,0.82142,0.86958,0.78458,0.89937,0.75559,0.63764,0.71753,0.91013,0.00464337,0.00464337,0.00464337
175,2424.81,0.22757,0.41798,0.82456,0.83837,0.73732,0.86878,0.71755,0.65618,0.73344,0.91138,0.00463934,0.00463934,0.00463934
176,2438.62,0.23205,0.41401,0.82351,0.78673,0.67876,0.80117,0.63081,0.76932,0.97469,0.97458,0.00463528,0.00463528,0.00463528
177,2452.51,0.23675,0.40306,0.8215,0.66929,0.73942,0.80857,0.64391,0.68515,0.89615,0.94484,0.00463121,0.00463121,0.00463121
178,2466.34,0.23296,0.42212,0.82497,0.79629,0.7288,0.82765,0.63825,0.81768,0.89079,0.99091,0.00462712,0.00462712,0.00462712
179,2480.19,0.22725,0.42829,0.82471,0.79461,0.77119,0.84653,0.69797,0.68479,0.81767,0.96214,0.004623,0.004623,0.004623
180,2493.98,0.22483,0.42186,0.82527,0.78124,0.79204,0.83472,0.66855,0.73675,0.86143,1.0004,0.00461887,0.00461887,0.00461887
181,2507.85,0.22979,0.42088,0.82495,0.76221,0.74704,0.81881,0.61848,0.81958,0.94962,1.01048,0.00461471,0.00461471,0.00461471
182,2521.69,0.22013,0.42312,0.82257,0.76731,0.76578,0.85279,0.70399,0.6773,0.79129,0.94649,0.00461054,0.00461054,0.00461054
183,2535.57,0.22547,0.41644,0.82495,0.78704,0.71751,0.81646,0.65669,0.71916,0.88085,1.00079,0.00460634,0.00460634,0.00460634
184,2549.4,0.22276,0.40785,0.82283,0.85283,0.81046,0.89296,0.74574,0.60671,0.73271,0.89864,0.00460212,0.00460212,0.00460212
