epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,246.731,1.01863,1.10801,1.10826,0.81331,0.53581,0.74425,0.55206,0.94665,1.58225,1.16713,0.00468632,0.00468632,0.00468632
164,249.989,1.00119,1.08832,1.13942,0.70447,0.61457,0.70639,0.52253,1.00553,1.63914,1.19454,0.00468253,0.00468253,0.00468253
165,253.073,1.00211,1.08716,1.15436,0.70447,0.61457,0.70639,0.52253,1.00553,1.63914,1.19454,0.0046787,0.0046787,0.0046787
166,256.181,1.04823,1.1347,1.1403,0.75405,0.60996,0.75725,0.56578,0.95034,1.4787,1.14796,0.00467486,0.00467486,0.00467486
167,259.448,1.05797,1.07271,1.12314,0.75405,0.60996,0.75725,0.56578,0.95034,1.4787,1.14796,0.004671,0.004671,0.004671
168,262.822,1.00634,1.13385,1.1954,0.7734,0.70738,0.80211,0.6068,0.90462,1.2615,1.12724,0.00466712,0.00466712,0.00466712
169,266.063,0.91257,1.01905,1.12355,0.7734,0.70738,0.80211,0.6068,0.90462,1.2615,1.12724,0.00466321,0.00466321,0.00466321
170,269.4,0.97542,1.03405,1.09189,0.73347,0.65845,0.75666,0.57429,0.93275,1.25467,1.14176,0.00465928,0.00465928,0.00465928
171,272.498,1.02282,1.115,1.15635,0.73347,0.65845,0.75666,0.57429,0.93275,1.25467,1.14176,0.00465534,0.00465534,0.00465534
172,275.802,1.00436,1.08888,1.14137,0.79575,0.63029,0.77836,0.61294,0.8689,1.22214,1.11575,0.00465137,0.00465137,0.00465137
173,279.022,0.99758,1.09296,1.18667,0.79575,0.63029,0.77836,0.61294,0.8689,1.22214,1.11575,0.00464738,0.00464738,0.00464738
174,282.935,0.93189,1.06611,1.12876,0.72375,0.72568,0.8033,0.58196,1.06122,1.25423,1.20767,0.00464337,0.00464337,0.00464337
175,286.74,1.02795,1.00773,1.10595,0.72375,0.72568,0.8033,0.58196,1.06122,1.25423,1.20767,0.00463934,0.00463934,0.00463934
176,290.107,1.05341,1.07095,1.14579,0.66687,0.78235,0.79726,0.59093,0.97791,1.24003,1.17645,0.00463528,0.00463528,0.00463528
177,293.591,0.98294,1.0758,1.16451,0.66687,0.78235,0.79726,0.59093,0.97791,1.24003,1.17645,0.00463121,0.00463121,0.00463121
178,296.78,0.97396,1.06482,1.13356,0.63623,0.78549,0.78303,0.58549,0.93156,1.18652,1.14319,0.00462712,0.00462712,0.00462712
179,300.022,0.97598,1.03788,1.14612,0.63623,0.78549,0.78303,0.58549,0.93156,1.18652,1.14319,0.004623,0.004623,0.004623
180,303.278,1.05521,1.08604,1.16379,0.70367,0.68498,0.77318,0.58519,0.91207,1.23053,1.14774,0.00461887,0.00461887,0.00461887
181,306.766,1.05957,1.11304,1.22947,0.70367,0.68498,0.77318,0.58519,0.91207,1.23053,1.14774,0.00461471,0.00461471,0.00461471
182,310.212,0.99206,1.09416,1.12412,0.57545,0.76067,0.73545,0.55414,0.97559,1.35532,1.16639,0.00461054,0.00461054,0.00461054
183,313.37,0.98663,0.94628,1.1052,0.57545,0.76067,0.73545,0.55414,0.97559,1.35532,1.16639,0.00460634,0.00460634,0.00460634
184,316.902,1.04415,1.0227,1.2181,0.61981,0.73661,0.7209,0.53806,1.01643,1.3878,1.18149,0.00460212,0.00460212,0.00460212
185,320.362,1.05064,1.17404,1.16793,0.61981,0.73661,0.7209,0.53806,1.01643,1.3878,1.18149,0.00459788,0.00459788,0.00459788
186,323.641,1.04104,1.13339,1.17159,0.58753,0.71823,0.74126,0.55772,0.98793,1.27097,1.17879,0.00459362,0.00459362,0.00459362
187,326.861,0.93257,1.11305,1.13065,0.58753,0.71823,0.74126,0.55772,0.98793,1.27097,1.17879,0.00458934,0.00458934,0.00458934
188,330.076,0.86352,0.86355,1.05163,0.6617,0.72284,0.75726,0.58663,0.9219,1.29874,1.14364,0.00458504,0.00458504,0.00458504
189,333.12,0.99198,1.09674,1.17155,0.6617,0.72284,0.75726,0.58663,0.9219,1.29874,1.14364,0.00458072,0.00458072,0.00458072
190,336.418,0.93525,0.97364,1.08638,0.7381,0.64681,0.76525,0.5827,0.94874,1.38296,1.17082,0.00457638,0.00457638,0.00457638
191,339.791,0.976,1.08435,1.15918,0.7381,0.64681,0.76525,0.5827,0.94874,1.38296,1.17082,0.00457202,0.00457202,0.00457202
192,343.138,1.06009,1.05698,1.07757,0.71149,0.71097,0.78001,0.59263,0.93876,1.23965,1.15439,0.00456764,0.00456764,0.00456764
193,346.195,0.92073,0.96801,1.08483,0.71149,0.71097,0.78001,0.59263,0.93876,1.23965,1.15439,0.00456324,0.00456324,0.00456324
